y,R_0,R_1,R_2,R_3,R_4,R_5
0,0.0080764566,-5.5055788e-16,8.916582e-20,1.1259154e-15,-4.9158527e-17,2.1463076e-18
0.0019050302,0.0080731597,-1.8844564e-05,8.2752697e-08,0.0088731565,-2.6330995e-06,1.6914702e-05
0.0038100433,0.0080591076,-7.692084e-05,1.3361564e-07,0.0089218442,-2.6539555e-06,1.7007515e-05
0.0057150392,0.008028722,-0.00013611649,1.7284845e-07,0.0089592404,-2.6820852e-06,1.7078802e-05
0.0076200179,0.0079799106,-0.00019604821,2.0779287e-07,0.0090109116,-2.7252542e-06,1.7177302e-05
0.0095249796,0.0078938577,-0.00026899545,2.3898289e-07,0.0090983886,-2.7984089e-06,1.7344057e-05
0.012457571,0.0077351384,-0.00036822868,2.6769082e-07,0.0092529788,-2.8942952e-06,1.7638749e-05
0.015770855,0.0074861045,-0.00048910967,2.9760426e-07,0.0094897967,-3.0230728e-06,1.809019e-05
0.019514247,0.0071396595,-0.0006259874,3.2959315e-07,0.0098158978,-3.1731784e-06,1.8711829e-05
0.023763719,0.0066842949,-0.00078019044,3.63617e-07,0.010244349,-3.3339548e-06,1.9528577e-05
0.02856971,0.0061133491,-0.00095342256,3.9927798e-07,0.010784387,-3.4944043e-06,2.0558039e-05
0.033999565,0.0054260429,-0.001147385,4.3563014e-07,0.011441031,-3.6385218e-06,2.1809784e-05
0.040134256,0.0046268777,-0.0013635229,4.7083971e-07,0.012215808,-3.7484178e-06,2.3286725e-05
0.047100204,0.003726422,-0.0016039786,5.0211691e-07,0.013103919,-3.8004308e-06,2.4979712e-05
0.054972483,0.0027434623,-0.001868842,5.2636369e-07,0.014092164,-3.7757211e-06,2.6863581e-05
0.063882122,0.0016200702,-0.0021822331,5.438638e-07,0.015249432,-3.666317e-06,2.9069655e-05
0.077388049,0.00031790243,-0.0025647472,5.2666966e-07,0.016607088,-3.3012389e-06,3.1657725e-05
0.091902253,-0.00099313976,-0.002968761,4.7996488e-07,0.017963885,-2.7906803e-06,3.4244157e-05
0.1074901,-0.0021669743,-0.0033484367,3.9610823e-07,0.0191305,-2.1464056e-06,3.6468049e-05
0.12423593,-0.0031651888,-0.0036818752,2.8449921e-07,0.020014489,-1.4259808e-06,3.8153179e-05
0.142228,-0.0039240541,-0.0039432699,1.5681832e-07,0.020494567,-7.2726059e-07,3.9068342e-05
0.16155889,-0.0044046878,-0.004112536,3.8257887e-08,0.020465577,-1.6409531e-07,3.9013078e-05
0.17013509,-0.0044370366,-0.0041249082,9.0317351e-06,0.020186395,-5.9795249e-05,3.8480879e-05
0.18232606,-0.0044822374,-0.0041419465,3.0301319e-08,0.019787673,-1.5084266e-07,3.7720804e-05
0.20463238,-0.0041854094,-0.0039971082,2.2328426e-08,0.018455283,-2.0842324e-07,3.5180899e-05
0.22858671,-0.0037407788,-0.0036969014,-5.6351743e-08,0.016631902,-5.5113196e-08,3.1705028e-05
0.25430452,-0.0031934899,-0.0032452006,-2.6424781e-07,0.014439952,4.7623918e-07,2.7526562e-05
0.28190951,-0.0023560587,-0.0026539506,-4.3601919e-07,0.011921752,1.0940129e-06,2.2726172e-05
0.31154239,-0.0013185049,-0.0020325137,-3.6220018e-07,0.0093231272,1.0302835e-06,1.7772472e-05
0.34333299,-0.00039850418,-0.0014845952,-2.1926329e-07,0.006991919,5.6057927e-07,1.3328541e-05
