y,R_0,R_1,R_2,R_3,R_4,R_5
0,0.20339897,-1.5297513e-14,6.4775116e-17,4.924923e-14,-2.1502678e-15,9.388272e-17
0.00080519031,0.2055602,-0.0032740479,5.3532482e-18,0.10867775,2.8189256e-17,0.00020716999
0.0015340557,0.20664542,-0.0062451307,-3.2246993e-07,0.20655391,-2.1825529e-05,0.00039374916
0.0030677494,0.21669568,-0.0053119565,7.1120038e-07,0.19609889,-3.8449358e-05,0.00037381899
0.0046010796,0.22453678,-0.0067145986,4.7083158e-06,0.18914283,-2.638536e-05,0.00036055879
0.0061340451,0.22626058,-0.007471317,1.0009823e-05,0.18412103,-1.1469252e-05,0.00035098586
0.0076666457,0.22720033,-0.0080914366,1.6027664e-05,0.18048277,5.1355597e-06,0.00034405031
0.010025321,0.22667428,-0.008539428,2.2929605e-05,0.1765752,2.3359244e-05,0.00033660141
0.012689193,0.22483365,-0.0088698094,2.8347811e-05,0.17242003,3.795115e-05,0.0003286805
0.015697617,0.22142441,-0.0090503261,3.3407834e-05,0.16789585,4.9215025e-05,0.00032005615
0.019095007,0.21607754,-0.009058975,3.8116174e-05,0.16256855,5.645543e-05,0.00030990085
0.023011427,0.20830165,-0.0088574192,4.2246227e-05,0.15594509,5.9639034e-05,0.00029727469
0.027466575,0.1976753,-0.0084264073,4.5473026e-05,0.14759846,5.9071648e-05,0.00028136368
0.032497149,0.18378365,-0.0077520111,4.7534088e-05,0.13712875,5.6294747e-05,0.00026140551
0.038177106,0.1663168,-0.0068253127,4.8119562e-05,0.12422772,5.3121105e-05,0.00023681257
0.044710693,0.14543146,-0.0056672458,4.7029346e-05,0.10894581,5.0310727e-05,0.000207681
0.052148107,0.12062597,-0.004292575,4.4470298e-05,0.090823681,4.2270137e-05,0.00017313518
0.063461595,0.092703238,-0.0027789272,2.9963221e-05,0.070466058,3.4825978e-05,0.00013432789
0.075789638,0.066859955,-0.001457815,1.4052143e-05,0.051591214,9.6059223e-06,9.8347193e-05
0.089201173,0.044946781,-0.000422851,3.3948814e-06,0.035940532,-1.4405213e-06,6.8512644e-05
0.103753,0.027013056,0.00016112102,6.1826395e-07,0.023242361,4.6491115e-07,4.4306401e-05
0.11959706,0.013877956,0.00021744932,5.1807963e-09,0.013081723,5.236672e-08,2.49374e-05
0.11977963,0.013794786,0.00021594546,-8.53416e-08,0.013007197,-4.1782088e-06,2.4795333e-05
0.150038,0.0052472702,6.4400839e-05,-2.3354552e-07,0.0052760391,-5.1899535e-05,1.0057597e-05
0.18127547,0.0020486193,1.6214639e-05,7.546785e-07,0.0021101289,-2.910577e-05,4.0224923e-06
0.21316663,0.0014040172,2.494153e-05,6.9344706e-07,0.0014559281,-8.0488161e-06,2.7754036e-06
0.245709,0.0014196924,4.0016599e-05,2.6971605e-07,0.0014691566,-3.4403479e-06,2.8006208e-06
0.27898347,0.0014949314,4.824384e-05,1.5117807e-07,0.0015511238,-1.7742845e-06,2.9568731e-06
0.31294217,0.0015621181,5.6643976e-05,3.7078269e-08,0.0016304388,-3.0928564e-07,3.1080696e-06
0.32122158,0.0015782952,5.9088933e-05,3.2591225e-09,0.0016509045,-6.7234108e-07,3.1470827e-06
0.34483038,0.0016237175,6.5099014e-05,6.2350988e-08,0.0017098783,-5.6875064e-07,3.2595032e-06
0.37750814,0.0016895075,7.6239048e-05,1.9928465e-07,0.0017999609,-1.2613258e-06,3.4312258e-06
0.41192582,0.0017628153,9.3763889e-05,4.1056617e-07,0.00190399,-1.9992033e-06,3.6295341e-06
0.44821738,0.0018561231,0.00010977156,7.1723048e-07,0.0019813609,-2.3258419e-06,3.7770245e-06
0.48652131,0.0019629852,0.00011697963,9.3439801e-07,0.0020261407,-2.1472009e-06,3.8623874e-06
0.52699697,0.0020652134,0.0001197565,8.6334685e-07,0.0020632301,-2.0009196e-06,3.9330899e-06
0.56701211,0.0021523717,0.00012178348,6.8592116e-07,0.0020947422,-1.8999135e-06,3.9931609e-06
0.60405537,0.0022187659,0.00012300083,5.2826338e-07,0.0021170527,-1.809856e-06,4.0356908e-06
0.63843974,0.0022652449,0.00012274706,4.1258704e-07,0.0021294389,-1.7138545e-06,4.0593025e-06
0.67042181,0.002296134,0.00012147696,3.4194371e-07,0.0021334014,-1.5974185e-06,4.0668559e-06
0.70021555,0.0023174403,0.00012027994,3.0803533e-07,0.0021315686,-1.4521424e-06,4.0633622e-06
0.72800329,0.002335602,0.00012004954,2.931551e-07,0.0021274964,-1.2709581e-06,4.0555995e-06
0.7539404,0.0023565777,0.00012077857,2.7254872e-07,0.002126138,-1.0340219e-06,4.0530099e-06
0.77816393,0.0023867363,0.00012102453,2.2130458e-07,0.0021358435,-6.8663774e-07,4.0715113e-06
0.80079528,0.0024379617,0.00011811632,1.321026e-07,0.0021729378,-1.1014766e-07,4.1422234e-06
0.82194415,0.0025398884,0.00011039077,4.7538273e-08,0.0022694048,8.8984897e-07,4.3261163e-06
0.84171025,0.0027574124,0.00010174394,6.4650804e-08,0.0024800801,2.4970175e-06,4.727722e-06
0.8601851,0.0032001832,0.00010374928,2.5139466e-07,0.0028826565,4.712758e-06,5.4951445e-06
0.87745332,0.00400557,0.00013239205,5.8633813e-07,0.0035628763,7.1724013e-06,6.7918324e-06
0.89359345,0.0052814785,0.00020441915,9.9101214e-07,0.0045728405,9.0773436e-06,8.7171049e-06
0.90867863,0.0070310611,0.00032774541,1.2642509e-06,0.0058937051,9.8298319e-06,1.123504e-05
0.9227771,0.0091107842,0.00047880975,1.196278e-06,0.0074494407,9.3098067e-06,1.4200704e-05
0.93595268,0.011135861,0.0006075159,9.4720454e-07,0.0090046173,7.7430408e-06,1.7165303e-05
0.94467792,0.012772836,0.00070511442,7.3940157e-07,0.010273229,5.9353572e-06,1.9583629e-05
0.95240505,0.01408102,0.0007879454,5.6862664e-07,0.011270901,4.3235193e-06,2.148547e-05
0.95924776,0.015149527,0.00085206274,4.2938422e-07,0.01208856,2.8903957e-06,2.3044155e-05
0.96530693,0.015953641,0.00089696816,3.2202227e-07,0.012704519,1.7067561e-06,2.4218344e-05
0.97067199,0.016474726,0.00092431949,2.4104756e-07,0.013098151,7.8456685e-07,2.4968717e-05
0.97542224,0.016684371,0.00093475801,1.7230646e-07,0.013241617,7.1235184e-08,2.5242202e-05
0.97962794,0.016525433,0.00092549009,9.0755783e-08,0.013087944,-5.4843411e-07,2.494926e-05
0.9833514,0.015887761,0.00088845391,-3.3933048e-08,0.012559893,-1.2310942e-06,2.3942646e-05
0.9866478,0.014557022,0.00080495996,-2.2846669e-07,0.011514824,-2.192339e-06,2.1950455e-05
0.98956604,0.012269395,0.00063058639,-5.2023184e-07,0.0098287401,-3.7470026e-06,1.873631e-05
0.99146197,0.0091259102,0.00038413212,-7.5871907e-07,0.0075475476,-5.8948736e-06,1.4387723e-05
0.99335816,0.005094467,0.00014494277,-5.3696022e-07,0.0044351977,-7.2235738e-06,8.4547194e-06
0.9952546,0.001521794,1.7417935e-05,-1.2714872e-07,0.0014208246,-4.2859619e-06,2.7084865e-06
0.99715128,0.00012596755,1.6495941e-07,-1.4186351e-09,0.00012477958,-6.0208179e-07,2.3786455e-07
0.99904822,9.0985538e-07,6.8637409e-11,-2.8633242e-13,9.0808464e-07,-3.5277687e-09,1.7310617e-09
