0.36082474 	1.1303511 	0.17362139 	1.4994366e-06
0.37113402 	1.2090142 	0.18031176 	-8.2692895e-05
0.3814433 	1.2292805 	0.17777947 	-0.00013717513
0.39175258 	1.2395882 	0.17365075 	-0.00014857945
0.40206186 	1.2454749 	0.16933434 	-4.1828526e-05
0.41237113 	1.2494543 	0.16481043 	-5.6098416e-05
0.42268041 	1.252058 	0.16026048 	-6.3651757e-05
0.43298969 	1.253684 	0.15574118 	-9.6571087e-05
0.44329897 	1.2545795 	0.15128989 	-0.00014301982
0.45360825 	1.2549229 	0.1469212 	-0.0001065299
0.46391753 	1.25485 	0.14264428 	-3.5729395e-05
0.4742268 	1.254335 	0.13845234 	-4.1657144e-05
0.48453608 	1.2534925 	0.13437249 	-0.00015291887
0.49484536 	1.2524584 	0.13038424 	-3.467312e-05
0.50515464 	1.2510834 	0.12639158 	-4.3902059e-06
0.51546392 	1.2495555 	0.12259185 	-0.00011077856
0.5257732 	1.247725 	0.11869502 	-0.00010312552
0.53608247 	1.2459188 	0.11508342 	-9.6398148e-05
0.54639175 	1.2437769 	0.11135421 	-8.2566759e-05
0.55670103 	1.2416801 	0.10785477 	-6.2580203e-05
0.56701031 	1.2392099 	0.10421749 	-9.3252557e-05
0.57731959 	1.23694 	0.10089344 	-6.695864e-05
0.58762887 	1.2341079 	0.097264202 	-0.00011945098
0.59793814 	1.2317659 	0.094184662 	-3.7803608e-05
0.60824742 	1.2287702 	0.090704261 	-6.9618724e-05
0.6185567 	1.2260487 	0.087598774 	-3.3607519e-05
0.62886598 	1.2231278 	0.084420953 	-1.5180098e-05
0.63917526 	1.2198446 	0.081124123 	-8.5205127e-05
0.64948454 	1.2170295 	0.078314147 	-1.4321361e-05
0.65979381 	1.2136857 	0.075208846 	-4.6969239e-05
0.67010309 	1.2103637 	0.072254189 	-5.0552996e-05
0.68041237 	1.207131 	0.069446863 	-1.3494933e-05
0.69072165 	1.2036085 	0.066553326 	-6.1608223e-05
0.70103093 	1.2000756 	0.063798335 	-1.9897743e-05
0.71134021 	1.1964589 	0.061036358 	-2.047332e-05
0.72164948 	1.1927461 	0.058320343 	-4.6387433e-05
0.73195876 	1.1889778 	0.055702015 	-1.2536411e-05
0.74226804 	1.1851384 	0.053057466 	-4.9993253e-05
0.75257732 	1.1811798 	0.050547995 	-2.3723206e-07
0.7628866 	1.1771962 	0.048003141 	-3.2227796e-05
0.77319588 	1.1730772 	0.045557757 	-6.710737e-06
0.78350515 	1.1689253 	0.043109079 	-2.3900192e-05
0.79381443 	1.1646293 	0.0407374 	-5.1353314e-06
0.80412371 	1.1602937 	0.038366826 	-2.2749281e-05
0.81443299 	1.1557834 	0.036071466 	-6.429002e-06
0.82474227 	1.1512463 	0.033765581 	-2.7137295e-05
0.83505155 	1.1464755 	0.031539106 	-8.7841161e-06
0.84536082 	1.1416231 	0.029317609 	-1.2094967e-05
0.8556701 	1.1365881 	0.027132208 	-1.1043616e-05
0.86597938 	1.131333 	0.024985395 	-2.2362641e-05
0.87628866 	1.1258776 	0.022854728 	-7.70831e-06
0.88659794 	1.1201375 	0.020752012 	-1.2302288e-05
0.89690722 	1.1140126 	0.018683095 	-1.7964778e-06
0.90721649 	1.1074319 	0.016637365 	-1.6465856e-05
0.91752577 	1.1002468 	0.014616572 	-8.8009101e-06
0.92783505 	1.0922342 	0.012618876 	-1.1687179e-06
0.93814433 	1.082984 	0.010647843 	-3.6439483e-07
0.94845361 	1.0719418 	0.0087112309 	-5.1421421e-06
0.95876289 	1.0576579 	0.0067882657 	-7.8493317e-07
0.96907216 	1.0374036 	0.0049054649 	-4.1388028e-06
0.97938144 	1.0035271 	0.0030808753 	-1.193487e-06
0.98969072 	0.91766414 	0.00136554 	-7.9696442e-09
