y,R_0,R_1,R_2,R_3,R_4,R_5
0,11.41836,-7.7680459e-13,5.7733105e-17,2.5734296e-12,-1.1235836e-13,4.905672e-15
0.00080519031,11.067657,-0.0029300894,-1.0705141e-16,5.6787593,2.1316282e-14,0.010825294
0.0015340557,10.703444,-0.0055808735,6.8052017e-08,10.796481,-0.0009929217,0.020581093
0.0030677494,9.6628804,-0.0066907832,7.0427737e-07,9.7255309,-0.0022922501,0.018539565
0.0046010796,9.0424216,-0.0023109742,2.1381947e-06,9.0748841,-0.0030450691,0.017299251
0.0061340451,8.5620757,-0.0010126507,1.816516e-06,8.5743384,-0.0035622574,0.016345072
0.0076666457,8.1139162,0.00017283627,-1.5540923e-07,8.111926,-0.0039062121,0.015463586
0.010025321,7.630789,0.00055607243,-1.4791662e-06,7.6191195,-0.0044052826,0.014524159
0.012689193,7.1798,0.00036701631,-1.5456097e-06,7.1626663,-0.004856535,0.013654033
0.015697617,6.7872815,-0.00020465398,2.4361525e-07,6.7670149,-0.0053111514,0.012899811
0.019095007,6.4523885,-0.0010198016,4.3028965e-06,6.4298107,-0.0057865697,0.012257006
0.023011427,6.1716888,-0.0020444705,1.1607788e-05,6.1468962,-0.0063236956,0.011717693
0.027466575,5.9428804,-0.0032678253,2.3813033e-05,5.9157249,-0.0069445413,0.011277016
0.032497149,5.7586474,-0.0046322999,4.2524743e-05,5.7290813,-0.0076809953,0.010921221
0.038177106,5.6062801,-0.0060959388,6.8713952e-05,5.5743629,-0.0085623575,0.010626285
0.044710693,5.4727558,-0.007639479,0.00010273242,5.438572,-0.0096349188,0.01036743
0.052148107,5.3386727,-0.0092666802,0.00014543456,5.3023106,-0.010835226,0.010107678
0.063461595,5.1762899,-0.010511427,0.00015645742,5.1384678,-0.0097756685,0.0097953479
0.075789638,4.9897312,-0.010993385,0.00013013376,4.9514479,-0.0072975479,0.0094388359
0.089201173,4.7765887,-0.01066141,9.0122141e-05,4.7387917,-0.004795249,0.0090334541
0.103753,4.5309251,-0.0096206456,4.4076365e-05,4.4944957,-0.002334982,0.008567758
0.11959706,4.2492777,-0.008011685,4.2207371e-07,4.215155,-2.3439167e-05,0.0080352571
0.11977963,4.2458624,-0.0079888391,1.1087394e-06,4.2117784,-0.00040489618,0.0080288202
0.150038,3.847529,-0.0056927253,7.4492928e-05,3.8179776,-0.022063614,0.0072781264
0.18127547,3.4097501,-0.0033437936,0.00010604634,3.386196,-0.036668614,0.0064550308
0.21316663,2.9505929,-0.0014123789,6.2440353e-05,2.9337286,-0.030148752,0.0055925021
0.245709,2.4893808,-0.00024816742,1.8150324e-05,2.4787247,-0.01706515,0.0047251382
0.27898347,2.0467607,0.00013359766,1.5490526e-06,2.0406923,-0.0074868144,0.0038901267
0.31294217,1.6399773,9.5561067e-05,-1.7026344e-07,1.6364893,-0.0010852806,0.0031196035
0.32122158,1.5524342,8.0177632e-05,-6.07272e-07,1.5492524,-0.0045851972,0.0029533057
0.34483038,1.2969419,4.8271727e-05,2.9526207e-07,1.2945503,-0.0014018582,0.0024677727
0.37750814,0.99644839,6.1170913e-05,5.9093405e-07,0.99463384,-0.0023560381,0.0018960485
0.41192582,0.73362438,6.9476194e-05,3.5118469e-07,0.73225431,-0.0025982079,0.0013958802
0.44821738,0.50778602,5.3079686e-05,6.7706991e-08,0.50682404,-0.0023459827,0.00096614748
0.48652131,0.31727219,3.2499673e-05,2.9476111e-08,0.3166678,-0.0017635981,0.00060365683
0.52699697,0.17075916,2.2780396e-05,1.0680371e-07,0.17042701,-0.0010366314,0.00032488125
0.56701211,0.083307964,2.8821996e-05,2.448034e-07,0.083130359,-0.00042111622,0.00015846957
0.60405537,0.04882767,6.2334009e-05,4.4028955e-07,0.048695665,-0.00010199916,9.2827471e-05
0.63843974,0.04132574,0.00011633113,4.1569519e-07,0.041180422,-1.1690818e-05,7.8501329e-05
0.67042181,0.041417541,0.00015192766,2.2274319e-07,0.041242526,1.9629865e-06,7.8619718e-05
0.70021555,0.042980165,0.00016014586,1.2663784e-07,0.042775185,1.8814089e-06,8.1541392e-05
0.72800329,0.04468424,0.0001583687,8.5437227e-08,0.044452888,-2.3407941e-07,8.473956e-05
0.7539404,0.046228948,0.00015136415,2.7437727e-09,0.045976385,-2.4140842e-06,8.7643768e-05
0.77816393,0.047591872,0.00013525331,-1.8539466e-07,0.047328851,-2.6713303e-06,9.0221944e-05
0.80079528,0.049075486,0.00010526026,-4.0606678e-07,0.048822287,5.0911994e-06,9.3068848e-05
0.82194415,0.051775674,6.6464037e-05,-4.4380589e-07,0.051553506,3.4438536e-05,9.8275312e-05
0.84171025,0.058309754,3.3533523e-05,-2.7291028e-07,0.058120582,0.0001036196,0.00011079398
0.8601851,0.073165804,1.5488072e-05,-8.8931991e-08,0.072982145,0.00021956668,0.00013912425
0.87745332,0.10148106,1.1072329e-05,3.7296312e-08,0.10125044,0.00035651489,0.00019301148
0.89359345,0.14675869,2.2730237e-05,2.5483393e-07,0.14639217,0.00047269527,0.00027906417
0.90867863,0.21023399,7.9970478e-05,8.5329908e-07,0.20955164,0.00054568311,0.00039946367
0.9227771,0.29144396,0.00024428387,1.8123314e-06,0.29014973,0.00056270638,0.00055310603
0.93595268,0.37973055,0.00050887098,2.3730893e-06,0.377621,0.0005089593,0.00071985058
0.94467792,0.45767891,0.00080203604,2.2351943e-06,0.4547683,0.00040869485,0.00086691477
0.95240505,0.52257386,0.0010899244,1.7055715e-06,0.51893921,0.00029004611,0.00098924236
0.95924776,0.57651353,0.0013403825,9.8637653e-07,0.57226861,0.00016480894,0.001090903
0.96530693,0.61625244,0.0015179455,2.9302439e-07,0.61157107,4.8291741e-05,0.0011658244
0.97067199,0.63988983,0.0016109655,-2.3565021e-07,0.63496521,-4.8719078e-05,0.0012104202
0.97542224,0.64667395,0.0016236266,-5.606166e-07,0.64169336,-0.00012185944,0.0012232459
0.97962794,0.63645496,0.001564887,-7.1978889e-07,0.63159259,-0.00017248339,0.001203991
0.9833514,0.6090413,0.0014394451,-7.8755023e-07,0.60446686,-0.00020562583,0.0011522818
0.9866478,0.56354383,0.0012427751,-8.3186925e-07,0.55944163,-0.00022802094,0.0010664512
0.98956604,0.50220493,0.00097245077,-8.8529772e-07,0.49876453,-0.00024651228,0.00095078382
0.99146197,0.43182473,0.00067789846,-9.2445856e-07,0.42914001,-0.00026720591,0.00081806012
0.99335816,0.3429463,0.00037759063,-8.3679447e-07,0.34113069,-0.00030053977,0.0006502899
0.9952546,0.20872059,0.00011926329,-4.5194545e-07,0.2078785,-0.0003559279,0.0003962742
0.99715128,0.064603739,9.8176528e-06,-8.1677504e-08,0.064422367,-0.0002010137,0.00012280694
0.99904822,0.0012957939,3.9894299e-10,-2.4329373e-12,0.0012933093,-7.5083953e-06,2.465407e-06
