4.7973 	0.588181 	-1.0889667e-18 	3.0986281 	0.0038448917 	-1.0018802e-10
4.7973 	0.60137 	-3.9384914e-18 	3.0951056 	0.0037511935 	-1.251261e-10
4.7973 	0.615497 	-3.0912732e-18 	3.0894072 	0.0036132224 	-2.5438455e-10
4.7973 	0.630628 	-1.8045772e-17 	3.0817855 	0.0034331624 	-2.4609418e-10
4.7973 	0.646835 	1.1495825e-17 	3.0723477 	0.0032115762 	-1.8284757e-10
4.7973 	0.664193 	-9.2612465e-19 	3.0611097 	0.002948147 	-4.3100815e-11
4.7973 	0.682786 	-1.1668408e-18 	3.0480172 	0.0026420823 	-4.4452012e-10
4.7973 	0.7027 	-3.318781e-19 	3.032955 	0.0022926276 	-2.7310077e-10
4.7973 	0.72403 	5.6692312e-18 	3.0157306 	0.0018992509 	-4.897395e-10
4.7973 	0.746084 	1.070025e-17 	2.9967272 	0.0014774815 	-2.5248258e-10
4.7973 	0.7674 	9.9552312e-18 	2.9771127 	0.0010616949 	-3.7987351e-10
4.7973 	0.787302 	1.0339414e-17 	2.9575297 	0.00067194377 	-2.1243449e-10
