y,R_0,R_1,R_2,R_3,R_4,R_5
0,1.0657378e-10,-7.2379473e-24,-2.2480595e-30,6.7106762e-25,-2.9299445e-26,1.2792414e-27
0.001923967,9.9788667e-11,1.1227171e-19,7.1584857e-22,9.9598804e-11,-3.6482903e-12,1.89863e-13
0.0038479205,8.7346575e-11,1.3889664e-20,1.1289964e-22,8.7180385e-11,-3.6035441e-12,1.6619004e-13
0.0057718607,6.5188757e-11,8.9240434e-22,7.8014338e-24,6.5064725e-11,-2.8041509e-12,1.2403145e-13
0.0076957873,3.3418029e-11,2.561989e-21,2.0406987e-23,3.3354446e-11,-1.4478288e-12,6.3582844e-14
0.0096197005,9.736365e-12,4.2923456e-20,4.9054612e-24,9.7178401e-12,-4.2242111e-13,1.8524904e-14
0.012581474,3.1614778e-13,1.6183576e-19,4.7334481e-22,3.1554711e-13,-1.1953751e-14,6.0152049e-16
0.01592774,4.0050314e-14,-1.4538444e-18,-1.2577623e-20,3.9992453e-14,-1.1642727e-16,7.6236731e-17
0.019708408,5.0915951e-14,-2.9123931e-18,-1.3527472e-20,5.0843183e-14,-4.2089014e-17,9.6921237e-17
0.023995665,6.3719033e-14,-1.6444784e-18,7.1536505e-22,6.36055e-14,4.0960892e-18,1.2124976e-16
0.028843309,6.0653852e-14,-3.1918259e-19,2.828582e-22,6.05396e-14,-3.9505292e-17,1.154053e-16
0.034320248,5.4459837e-14,-5.8100354e-20,1.4457262e-25,5.4356387e-14,-1.1508411e-16,1.0361838e-16
0.040508162,4.9106847e-14,-2.4674955e-19,-2.7302816e-21,4.9014105e-14,-1.413719e-16,9.3434507e-17
0.047526737,4.2309957e-14,-2.0586983e-19,-2.9414094e-21,4.2230022e-14,-1.0532276e-16,8.0502159e-17
0.055458058,2.8152977e-14,-1.6052531e-20,5.0798841e-23,2.809945e-14,-1.7635196e-17,5.3565362e-17
0.064431104,1.3500869e-14,-2.4916873e-21,5.4339529e-23,1.3475184e-14,5.5783488e-17,2.5687446e-17
0.078023905,6.9472829e-15,-6.1442523e-22,1.1481369e-23,6.9340651e-15,3.6241503e-17,1.3218255e-17
0.092620726,5.1266303e-15,-1.8639205e-20,5.6828839e-22,5.1168826e-15,-2.2815681e-18,9.7542003e-18
0.10828799,5.2408999e-15,-8.5794443e-20,3.9126037e-22,5.2309906e-15,5.2398185e-18,9.9717219e-18
0.12510808,6.4746113e-15,-6.8474217e-20,-3.264269e-22,6.4623459e-15,1.3170807e-17,1.2319027e-17
0.14316759,7.0225249e-15,-1.1775804e-21,-1.2772344e-22,7.009161e-15,3.7027214e-17,1.3361409e-17
0.16255777,5.8804267e-15,-7.1817531e-20,2.4677597e-21,5.8692993e-15,7.5759102e-17,1.1188516e-17
0.18337499,4.6518645e-15,-7.1554367e-18,-3.0524405e-19,4.6465661e-15,6.4088304e-17,8.8576465e-18
0.2057213,5.0888933e-15,-1.9620399e-16,-8.5197599e-18,5.1421366e-15,9.5988186e-17,9.8023415e-18
0.22970495,5.2959524e-15,-1.1390627e-15,-2.080324e-17,5.4964735e-15,8.5842991e-17,1.0477806e-17
0.25544103,5.0920336e-15,-1.1388802e-15,-1.4383707e-17,5.2232621e-15,4.0272341e-17,9.9569893e-18
0.28305279,3.6696381e-15,-1.8749432e-16,-3.0138057e-18,3.6497047e-15,3.4849611e-17,6.9573516e-18
0.31267871,3.8712718e-15,-4.4885714e-18,-7.4147957e-20,3.862528e-15,2.0040445e-17,7.3630518e-18
0.34445073,2.3389936e-14,-7.6705785e-19,-1.7488512e-20,2.3344504e-14,5.0884177e-17,4.4501112e-17
0.3785232,7.1750943e-14,-2.0358716e-18,-5.7150181e-20,7.1608499e-14,5.2647393e-17,1.365057e-16
0.41505308,1.2203456e-13,4.9289785e-18,-1.0245673e-19,1.2175684e-13,1.682801e-16,2.3210237e-16
0.45420964,1.2855431e-13,6.5927122e-18,-5.6598219e-20,1.2826871e-13,1.4117199e-16,2.4451582e-16
0.49617431,1.078281e-13,1.6698468e-19,4.8947072e-21,1.0762261e-13,7.2840121e-18,2.051586e-16
0.53815678,1.0161846e-13,4.3392862e-21,-5.8427906e-23,1.0142512e-13,9.6233373e-17,1.9334446e-16
0.577364,1.0877392e-13,4.5984881e-22,-5.757575e-24,1.0856696e-13,2.8843577e-16,2.0695879e-16
0.61397542,1.4653575e-13,1.8499304e-19,-2.343371e-21,1.4625692e-13,1.5112199e-16,2.7880634e-16
0.64816063,2.392971e-13,8.5173822e-18,-2.659494e-21,2.3884004e-13,-4.758783e-16,4.552955e-16
0.68007914,2.8393337e-13,8.6660024e-18,7.7641653e-22,2.8339136e-13,-4.6327547e-16,5.4022269e-16
0.70988065,2.9386294e-13,1.7478969e-17,2.6894505e-19,2.9330207e-13,5.6889039e-18,5.5911527e-16
0.73770507,3.3722387e-13,5.5847461e-17,-2.7398255e-20,3.3657996e-13,-1.3847143e-16,6.4161496e-16
0.76368338,3.7982781e-13,8.8427383e-17,-8.6333602e-19,3.79106e-13,-4.8763154e-16,7.2268141e-16
0.78793796,4.0348797e-13,1.5127465e-16,-1.8156253e-18,4.027267e-13,-8.1114137e-16,7.6770902e-16
0.8105831,4.360645e-13,2.5703563e-16,-3.1629257e-18,4.3524933e-13,-1.3623018e-15,8.2970619e-16
0.83172558,1.0485688e-12,3.4101478e-15,-3.9921243e-17,1.0468096e-12,-6.4856275e-15,1.99551e-15
0.85146508,1.7816133e-11,6.0883269e-13,-7.1136983e-15,1.7831577e-11,-9.0305991e-14,3.3991942e-14
0.86989469,2.1824043e-11,7.3931968e-13,-7.0131005e-15,2.1837333e-11,-4.5804044e-14,4.1628026e-14
0.88710134,1.2321223e-11,6.8497989e-13,1.1019251e-14,1.2327451e-11,2.3519897e-13,2.3499547e-14
0.90316618,2.1298312e-11,1.6536184e-12,2.35221e-14,2.133189e-11,2.5245465e-13,4.0664511e-14
0.91816496,1.5102449e-11,1.1039673e-12,1.2557778e-14,1.512396e-11,6.2305611e-14,2.8830471e-14
0.93216845,4.6238018e-12,1.0938507e-15,1.519315e-17,4.6150479e-12,4.3936544e-15,8.797564e-15
0.94143478,1.1344456e-11,1.1787336e-17,6.2403648e-20,1.1322872e-11,7.3426589e-14,2.1584541e-14
0.94963629,3.3053457e-11,3.4938508e-19,6.8032201e-21,3.2990568e-11,6.9247333e-13,6.2889192e-14
0.95689536,3.73834e-10,2.7055824e-20,9.1851225e-22,3.7312272e-10,7.8204761e-12,7.1127561e-13
0.96332027,1.8824727e-09,1.049472e-20,3.6203e-22,1.878891e-09,2.2173089e-11,3.5816885e-12
