y,U_0,U_1,U_2
0,-0.81273333,5.5196446e-14,2.8344202e-20
0.0019201796,-0.80445448,-0.0058632157,-8.5439697e-05
0.0038403451,-0.8077133,-0.0033607454,-0.00017326661
0.0057604964,-0.83643435,-0.00010710909,-0.00021204562
0.0076806335,-0.86824769,0.002490107,-0.00024715111
0.0096007563,-0.88610909,0.0045373224,-0.00029540277
0.012556693,-0.89496145,0.0075297874,-0.00035067116
0.015896363,-0.90332283,0.01269415,-0.00040243653
0.019669576,-0.90480655,0.019671794,-0.00044977188
0.023949276,-0.89943819,0.027341118,-0.00049060922
0.02878859,-0.88904698,0.035831596,-0.00052576337
0.034256111,-0.87479373,0.045524586,-0.00055688091
0.040433381,-0.8568882,0.056604584,-0.00058408005
0.04744143,-0.83527214,0.06947809,-0.00061241098
0.055360944,-0.81054239,0.083317078,-0.0006387118
0.064321308,-0.75947254,0.10091668,-0.00066815452
0.077896734,-0.66802674,0.12528519,-0.00067593418
0.092477032,-0.54745819,0.15440327,-0.00066290426
0.10812841,-0.39751747,0.18803941,-0.00060285103
0.12493365,-0.20130007,0.2267475,-0.00045987114
0.14297967,0.032625534,0.26752008,-0.0001834532
0.16235799,0.27256601,0.30582507,-0.00010978706
0.17991736,0.47330444,0.35462114,9.2583872e-05
0.18316521,0.51101531,0.36389374,-3.1096956e-05
0.20550351,0.83303395,0.4305173,-0.00022488826
0.2294813,1.2708131,0.47191131,-0.00044229014
0.25521373,1.7677494,0.47748738,-0.0007176409
0.28282413,2.2606658,0.45441534,-0.0010091615
0.31245144,2.6912982,0.4128719,-0.0012298507
0.34422719,3.006713,0.36103279,-0.0013180826
0.37830595,3.1815632,0.30672292,-0.0012734991
0.41484456,3.2343561,0.25669622,-0.0011459942
0.45401211,3.2060964,0.21460243,-0.00099288446
0.49598995,3.1302783,0.18134482,-0.00084898292
0.53798656,3.0291013,0.15644848,-0.00072743591
0.57720757,2.9177982,0.13801033,-0.00063172777
0.6138322,2.8046501,0.12377113,-0.00055952436
0.64802991,2.6946491,0.11238517,-0.00050651172
0.6799602,2.5913748,0.1031558,-0.00046846971
0.70977277,2.4966481,0.095571456,-0.00044151976
0.73760753,2.4104824,0.089201438,-0.00042256405
0.76359553,2.3319298,0.083736188,-0.00040937166
0.78785915,2.2596459,0.078967144,-0.00039995276
0.81051274,2.1914139,0.074668498,-0.00039187855
0.83166311,2.1235543,0.070509491,-0.00038237895
0.85140998,2.0512011,0.066124458,-0.00036898853
0.86984647,1.9693329,0.061181125,-0.00035013836
0.88705955,1.8735633,0.055522183,-0.00032529838
0.90313038,1.7609755,0.049066495,-0.00029466025
0.91813477,1.627869,0.041999154,-0.00025930146
0.93214348,1.4897231,0.034868254,-0.00022230879
0.94141327,1.3683327,0.028751113,-0.00018962291
0.94961784,1.2572459,0.023722134,-0.00016205588
0.95687962,1.1480933,0.019125836,-0.00013661428
0.96330693,1.0416808,0.014980475,-0.00011307514
0.96899566,0.93848444,0.011303112,-9.1725323e-05
0.9740307,0.83880818,0.0080421612,-7.2254376e-05
0.97848714,0.74347797,0.0051922414,-5.4842195e-05
0.98243149,0.6539667,0.0027193947,-3.7801145e-05
0.98592258,0.56946206,0.00084602638,-2.4061474e-05
0.98901251,0.49085262,-0.0003117948,-1.137011e-05
0.99101965,0.41892518,-0.00082772914,-1.5321687e-06
0.99302679,0.34210044,-0.0008075562,1.4793204e-06
0.99503394,0.24792254,-0.00052066655,2.4295195e-06
0.99704108,0.13328831,-0.00016757462,1.2115402e-06
0.99904822,0.040390336,-8.0436904e-06,9.0679562e-08
