-0.1 	0.0099 	-4.5739779e-20 	0.95000504 	0.011135781 	0.00036170416
-5.9305859e-17 	0.1385 	-3.0357661e-18 	0.91117108 	0.26194587 	-0.00029618328
0.1 	0.1811 	-3.0357661e-18 	1.0211351 	0.3827923 	-0.00023090823
0.2 	0.214 	-8.6736174e-19 	1.1176728 	0.38693463 	-0.00019765408
0.3 	0.2333 	-3.9031278e-18 	1.1872386 	0.38216532 	-8.6367127e-05
0.4 	0.2651 	-6.0715322e-18 	1.223654 	0.33346504 	-0.00075715949
0.5 	0.2921 	-7.0202091e-18 	1.2492403 	0.29418008 	-3.6038041e-05
0.6 	0.3156 	-2.2985086e-17 	1.2653156 	0.26312278 	-0.000442699
0.7 	0.3364 	-2.6020852e-17 	1.2778225 	0.23676775 	-0.00025123805
0.8 	0.3548 	-2.1033522e-17 	1.2878781 	0.21442516 	-1.8529081e-06
0.9 	0.3714 	-1.3010426e-17 	1.2951639 	0.19496021 	-0.00018628784
1 	0.3863 	-2.0816682e-17 	1.2998086 	0.17747298 	-0.00034714592
1.1 	0.3998 	-2.4286129e-17 	1.3037543 	0.16165085 	-0.00038844346
4.17 	0.4913 	0 	1.1928292 	0.00042519491 	1.2070211e-06
4.27 	0.4913 	0 	1.1900701 	0.00040339919 	1.1076004e-06
4.37 	0.4913 	-1.7347235e-18 	1.1874549 	0.00038353724 	1.0183684e-06
4.47 	0.4913 	-3.469447e-18 	1.1849633 	0.00036561136 	9.3829037e-07
4.57 	0.4913 	-4.3368087e-18 	1.182589 	0.00034912087 	8.6460432e-07
4.67 	0.4913 	-5.2041704e-18 	1.1803275 	0.00033374886 	7.9588099e-07
4.77 	0.4913 	-5.2041704e-18 	1.178172 	0.00031934434 	7.3220309e-07
4.87 	0.4913 	-6.0715322e-18 	1.1761149 	0.00030576863 	6.7334938e-07
4.97 	0.4913 	-4.3368087e-18 	1.1741506 	0.00029306517 	6.1971655e-07
5.07 	0.5013 	-2.6020852e-18 	1.2538936 	0.0004742295 	-1.8793308e-07
5.17 	0.5013 	-8.6736174e-19 	1.2518244 	0.00045570264 	-1.8427887e-07
5.27 	0.5013 	2.6020852e-18 	1.249847 	0.00043819106 	-1.8194349e-07
5.37 	0.5013 	8.6736174e-19 	1.2479539 	0.00042153033 	-1.7977457e-07
5.47 	0.5013 	1.7347235e-18 	1.2461391 	0.00040564907 	-1.7760386e-07
8.6667 	0.4961 	1.994932e-17 	1.1768068 	0.0001102489 	-3.9478054e-08
8.9167 	0.4961 	2.0816682e-17 	1.1752553 	0.0001018117 	1.1358966e-07
9.1667 	0.4961 	2.2117724e-17 	1.174161 	9.2941683e-05 	-3.3396337e-08
9.4167 	0.4961 	1.6479873e-17 	1.1728864 	8.1393768e-05 	6.3306569e-08
9.6667 	0.4961 	1.3010426e-17 	1.1720227 	5.6781748e-05 	-8.7852579e-08
9.9167 	0.4961 	1.2143064e-17 	1.1714286 	2.7285574e-06 	8.8255838e-09
10.1667 	0.4961 	1.1275703e-17 	1.1723654 	-0.00055532732 	-6.0138292e-06
10.4167 	0.4961 	1.5612511e-17 	1.1775988 	-0.0036515146 	-4.2175911e-06
10.6667 	0.4961 	1.3877788e-17 	1.191595 	-0.012897685 	-6.8540778e-07
10.9167 	0.4961 	1.4528309e-17 	1.2184954 	-0.03218741 	-5.9239247e-08
11.1667 	0.4856 	2.1684043e-17 	1.2034434 	-0.063881835 	9.976492e-07
11.4167 	0.4646 	2.6888214e-17 	1.1573277 	-0.10776273 	-0.00025111258
11.6667 	0.4226 	1.6479873e-17 	1.0040679 	-0.15219153 	-2.1489117e-05
11.9167 	0.3701 	2.1250363e-17 	0.81302523 	-0.17490215 	-4.7777248e-05
12.1667 	0.2966 	2.1141942e-17 	0.48528339 	-0.12692286 	0.00026621815
12.4167 	0.1811 	2.1684043e-17 	0.013435818 	-0.00072588315 	6.832314e-05
12.6667 	0.0236 	1.2739376e-17 	-0.1049044 	0.020461377 	-8.1444981e-06
12.9167 	0.0236 	1.3457659e-17 	0.179372 	-0.012071922 	9.0375747e-05
13.1667 	0.0236 	1.3444107e-17 	0.33968093 	-0.0055903025 	5.911639e-06
13.4167 	0.0236 	1.3498317e-17 	0.4314056 	-0.0035306338 	8.6993101e-06
13.6667 	0.0236 	1.3444107e-17 	0.4934616 	-0.0025276755 	1.7267079e-06
13.9167 	0.0236 	1.3444107e-17 	0.54010197 	-0.0020068538 	2.2134868e-06
14.1667 	0.0236 	1.3715157e-17 	0.57858989 	-0.0017033583 	5.6255732e-07
14.4167 	0.0236 	1.3552527e-17 	0.61195694 	-0.0015081244 	8.299952e-07
14.6667 	0.0236 	1.3227267e-17 	0.64189947 	-0.0013647954 	2.8995152e-07
14.9167 	0.0236 	1.3606737e-17 	0.66917853 	-0.0012520926 	4.4780518e-07
15.1667 	0.0236 	1.3715157e-17 	0.69432048 	-0.0011562296 	2.035178e-07
15.4167 	0.0236 	1.3633842e-17 	0.71759206 	-0.0010729315 	2.8390458e-07
15.6667 	0.0236 	1.3715157e-17 	0.73922755 	-0.00099782428 	1.6236766e-07
15.9167 	0.0236 	1.3769368e-17 	0.75937824 	-0.00093041853 	1.8334888e-07
16.1667 	0.0236 	1.4365679e-17 	0.77818429 	-0.00086839537 	1.3520506e-07
16.4167 	0.0236 	1.4148838e-17 	0.79576318 	-0.00081223399 	1.1188352e-07
