gen,minFit,best_run_id,pop_size,tsize,msize,pmut,ponec,ptwoc,pinv,pblo,pgswap,piswap,seed
1,0.44103842632719403,00013,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
3,0.1699817632985863,00030,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
13,0.11812418631848658,00090,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
14,0.11577638956612264,00093,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
15,0.09455983919526752,00098,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
30,0.08346642086916344,00190,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
39,0.07627763843651716,00244,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
100,0.07627763843651716,00244,12,3,6,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
