-0.1 	0.0099 	-4.5739779e-20 	0.95284863 	0.011165372 	0.00036324293
-5.9305859e-17 	0.1385 	-3.0357661e-18 	0.91419907 	0.26275985 	-0.00029707808
0.1 	0.1811 	-3.0357661e-18 	1.0243296 	0.38376741 	-0.00023162536
0.2 	0.214 	-8.6736174e-19 	1.1211815 	0.38844496 	-0.00019749509
0.3 	0.2333 	-3.9031278e-18 	1.1897735 	0.38345557 	-7.712137e-05
0.4 	0.2651 	-6.0715322e-18 	1.2258319 	0.33437475 	-0.00076560458
0.5 	0.2921 	-7.0202091e-18 	1.2509478 	0.29495079 	-2.6517767e-05
0.6 	0.3156 	-2.2985086e-17 	1.2660783 	0.26372307 	-0.00044756192
0.7 	0.3364 	-2.6020852e-17 	1.2772591 	0.23714076 	-0.00025620863
0.8 	0.3548 	-2.1033522e-17 	1.2857968 	0.2145395 	8.680284e-07
0.9 	0.3714 	-1.3010426e-17 	1.2900847 	0.19457548 	-0.00019110448
1 	0.3863 	-2.0816682e-17 	1.2911921 	0.17657435 	-0.00035746173
1.1 	0.3998 	-2.4286129e-17 	1.2917361 	0.16035892 	-0.00039889004
