14.3879 	0.327668 	0 	0.06795006 	0.00033878062 	-3.2297716e-07 	0.08527966 	-1.3908589e-07 	0.072140969
14.4459 	0.0708636 	0 	0.1283634 	-0.0036331037 	8.4832566e-06 	0.17053869 	5.5329825e-06 	0.13924349
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.4431 	0.0595493 	0 	0.12974637 	-0.004167422 	9.9760297e-06 	0.17252806 	9.5981346e-06 	0.14082441
14.4459 	0.0708636 	0 	0.1283634 	-0.0036331037 	8.4832566e-06 	0.17053869 	5.5329825e-06 	0.13924349
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
14.439 	0.0437169 	0 	0.13165512 	-0.005377561 	1.3335803e-05 	0.17532332 	2.2471485e-05 	0.1429511
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.4431 	0.0595493 	0 	0.12974637 	-0.004167422 	9.9760297e-06 	0.17252806 	9.5981346e-06 	0.14082441
14.433 	0.0217112 	0 	0.13482273 	-0.0079203189 	3.2814229e-05 	0.17936768 	0.00011013959 	0.14589064
14.4342 	0.0262437 	0 	0.13408095 	-0.0072579773 	2.5985637e-05 	0.17851802 	7.4108353e-05 	0.14528003
14.4357 	0.0313676 	0 	0.13330776 	-0.0065892486 	2.0328741e-05 	0.17756621 	4.9469982e-05 	0.14450669
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
14.439 	0.0437169 	0 	0.13165512 	-0.005377561 	1.3335803e-05 	0.17532332 	2.2471485e-05 	0.1429511
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.4286 	0.00671351 	0 	0.1379236 	-0.010420256 	-0.00019437947 	0.18197449 	0.00098284611 	0.14849395
14.4291 	0.00860861 	0 	0.13738794 	-0.010082937 	-4.3052045e-05 	0.18175181 	0.00061253973 	0.1480646
14.4299 	0.0110576 	0 	0.13675053 	-0.0096818527 	2.0581174e-05 	0.18123913 	0.00039063402 	0.14752866
14.4308 	0.0141806 	0 	0.13616806 	-0.0091358888 	3.9679184e-05 	0.1807467 	0.00025046705 	0.14711735
14.4318 	0.0177108 	0 	0.1355282 	-0.0085476168 	3.9044148e-05 	0.18012173 	0.00016560534 	0.14662446
14.433 	0.0217112 	0 	0.13482273 	-0.0079203189 	3.2814229e-05 	0.17936768 	0.00011013959 	0.14589064
14.4342 	0.0262437 	0 	0.13408095 	-0.0072579773 	2.5985637e-05 	0.17851802 	7.4108353e-05 	0.14528003
14.4357 	0.0313676 	0 	0.13330776 	-0.0065892486 	2.0328741e-05 	0.17756621 	4.9469982e-05 	0.14450669
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
14.439 	0.0437169 	0 	0.13165512 	-0.005377561 	1.3335803e-05 	0.17532332 	2.2471485e-05 	0.1429511
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.427 	0.00127011 	0 	0.1440815 	-0.0043424248 	-0.0044019735 	0.14842559 	0.010936304 	0.1672431
14.4275 	0.00296361 	0 	0.14251267 	-0.0019302795 	-0.0026756023 	0.18116915 	0.00032087672 	0.15562357
14.428 	0.00482646 	0 	0.13646246 	-0.011331007 	-0.00065182758 	0.17840956 	0.0016236947 	0.14691486
14.4286 	0.00671351 	0 	0.1379236 	-0.010420256 	-0.00019437947 	0.18197449 	0.00098284611 	0.14849395
14.4291 	0.00860861 	0 	0.13738794 	-0.010082937 	-4.3052045e-05 	0.18175181 	0.00061253973 	0.1480646
14.4299 	0.0110576 	0 	0.13675053 	-0.0096818527 	2.0581174e-05 	0.18123913 	0.00039063402 	0.14752866
14.4308 	0.0141806 	0 	0.13616806 	-0.0091358888 	3.9679184e-05 	0.1807467 	0.00025046705 	0.14711735
14.4318 	0.0177108 	0 	0.1355282 	-0.0085476168 	3.9044148e-05 	0.18012173 	0.00016560534 	0.14662446
14.433 	0.0217112 	0 	0.13482273 	-0.0079203189 	3.2814229e-05 	0.17936768 	0.00011013959 	0.14589064
14.4342 	0.0262437 	0 	0.13408095 	-0.0072579773 	2.5985637e-05 	0.17851802 	7.4108353e-05 	0.14528003
14.4357 	0.0313676 	0 	0.13330776 	-0.0065892486 	2.0328741e-05 	0.17756621 	4.9469982e-05 	0.14450669
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
14.3879 	0.327668 	0 	0.06795006 	0.00033878062 	-3.2297716e-07 	0.08527966 	-1.3908589e-07 	0.072140969
14.4459 	0.0708636 	0 	0.1283634 	-0.0036331037 	8.4832566e-06 	0.17053869 	5.5329825e-06 	0.13924349
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.4431 	0.0595493 	0 	0.12974637 	-0.004167422 	9.9760297e-06 	0.17252806 	9.5981346e-06 	0.14082441
14.4459 	0.0708636 	0 	0.1283634 	-0.0036331037 	8.4832566e-06 	0.17053869 	5.5329825e-06 	0.13924349
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
14.439 	0.0437169 	0 	0.13165512 	-0.005377561 	1.3335803e-05 	0.17532332 	2.2471485e-05 	0.1429511
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.4431 	0.0595493 	0 	0.12974637 	-0.004167422 	9.9760297e-06 	0.17252806 	9.5981346e-06 	0.14082441
14.433 	0.0217112 	0 	0.13482273 	-0.0079203189 	3.2814229e-05 	0.17936768 	0.00011013959 	0.14589064
14.4342 	0.0262437 	0 	0.13408095 	-0.0072579773 	2.5985637e-05 	0.17851802 	7.4108353e-05 	0.14528003
14.4357 	0.0313676 	0 	0.13330776 	-0.0065892486 	2.0328741e-05 	0.17756621 	4.9469982e-05 	0.14450669
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
14.439 	0.0437169 	0 	0.13165512 	-0.005377561 	1.3335803e-05 	0.17532332 	2.2471485e-05 	0.1429511
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.4286 	0.00671351 	0 	0.1379236 	-0.010420256 	-0.00019437947 	0.18197449 	0.00098284611 	0.14849395
14.4291 	0.00860861 	0 	0.13738794 	-0.010082937 	-4.3052045e-05 	0.18175181 	0.00061253973 	0.1480646
14.4299 	0.0110576 	0 	0.13675053 	-0.0096818527 	2.0581174e-05 	0.18123913 	0.00039063402 	0.14752866
14.4308 	0.0141806 	0 	0.13616806 	-0.0091358888 	3.9679184e-05 	0.1807467 	0.00025046705 	0.14711735
14.4318 	0.0177108 	0 	0.1355282 	-0.0085476168 	3.9044148e-05 	0.18012173 	0.00016560534 	0.14662446
14.433 	0.0217112 	0 	0.13482273 	-0.0079203189 	3.2814229e-05 	0.17936768 	0.00011013959 	0.14589064
14.4342 	0.0262437 	0 	0.13408095 	-0.0072579773 	2.5985637e-05 	0.17851802 	7.4108353e-05 	0.14528003
14.4357 	0.0313676 	0 	0.13330776 	-0.0065892486 	2.0328741e-05 	0.17756621 	4.9469982e-05 	0.14450669
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
14.439 	0.0437169 	0 	0.13165512 	-0.005377561 	1.3335803e-05 	0.17532332 	2.2471485e-05 	0.1429511
14.4409 	0.0511462 	0 	0.13073986 	-0.0048827738 	1.1403282e-05 	0.1740131 	1.4517033e-05 	0.14183727
14.427 	0.00127011 	0 	0.1440815 	-0.0043424248 	-0.0044019735 	0.14842559 	0.010936304 	0.1672431
14.4275 	0.00296361 	0 	0.14251267 	-0.0019302795 	-0.0026756023 	0.18116915 	0.00032087672 	0.15562357
14.428 	0.00482646 	0 	0.13646246 	-0.011331007 	-0.00065182758 	0.17840956 	0.0016236947 	0.14691486
14.4286 	0.00671351 	0 	0.1379236 	-0.010420256 	-0.00019437947 	0.18197449 	0.00098284611 	0.14849395
14.4291 	0.00860861 	0 	0.13738794 	-0.010082937 	-4.3052045e-05 	0.18175181 	0.00061253973 	0.1480646
14.4299 	0.0110576 	0 	0.13675053 	-0.0096818527 	2.0581174e-05 	0.18123913 	0.00039063402 	0.14752866
14.4308 	0.0141806 	0 	0.13616806 	-0.0091358888 	3.9679184e-05 	0.1807467 	0.00025046705 	0.14711735
14.4318 	0.0177108 	0 	0.1355282 	-0.0085476168 	3.9044148e-05 	0.18012173 	0.00016560534 	0.14662446
14.433 	0.0217112 	0 	0.13482273 	-0.0079203189 	3.2814229e-05 	0.17936768 	0.00011013959 	0.14589064
14.4342 	0.0262437 	0 	0.13408095 	-0.0072579773 	2.5985637e-05 	0.17851802 	7.4108353e-05 	0.14528003
14.4357 	0.0313676 	0 	0.13330776 	-0.0065892486 	2.0328741e-05 	0.17756621 	4.9469982e-05 	0.14450669
14.4372 	0.0371571 	0 	0.13250239 	-0.0059506321 	1.6182963e-05 	0.17650386 	3.3171691e-05 	0.14374196
