y,R_0,R_1,R_2,R_3,R_4,R_5
0.43313526,5.3867544e-06,-1.0173215e-07,1.5458712e-10,5.423906e-06,5.6150535e-10,1.0339472e-08
0.43423654,0.00043064264,-7.4620094e-05,1.0610743e-08,0.00049826098,2.8169074e-07,9.4982391e-07
0.43533786,0.0032892561,-0.0012455922,4.4454917e-07,0.0054145949,2.4372643e-06,1.0321723e-05
0.43643917,0.0084386636,-0.0037641461,1.69269e-06,0.015575253,6.0690483e-06,2.9690761e-05
0.4375404,0.013046601,-0.0060607383,2.7566073e-06,0.024920325,9.5666854e-06,4.7505065e-05
0.43864149,0.016454204,-0.0076153288,2.9136578e-06,0.031386527,1.3238327e-05,5.9831444e-05
0.44033615,0.018859308,-0.0087255421,2.5181074e-06,0.035882925,1.6770115e-05,6.8402828e-05
0.44224995,0.020172677,-0.009366849,1.9211826e-06,0.038262873,1.9108771e-05,7.2939671e-05
0.4444107,0.020738981,-0.009669593,1.4089228e-06,0.039208846,1.9779647e-05,7.4742957e-05
0.44686389,0.020866974,-0.0097762669,1.0166083e-06,0.039309135,1.9167775e-05,7.4934137e-05
0.44963694,0.020722015,-0.0097576847,7.1463254e-07,0.03888731,1.7715692e-05,7.4130021e-05
0.45276751,0.02039731,-0.0096570567,4.5015341e-07,0.038118358,1.5831274e-05,7.2664185e-05
0.45630145,0.01994218,-0.009497033,1.7191671e-07,0.037093101,1.3833774e-05,7.0709761e-05
0.46031441,0.019376905,-0.0092852014,-1.5183632e-07,0.035850047,1.1946735e-05,6.8340154e-05
0.46484484,0.018701927,-0.0090203425,-5.3228743e-07,0.034390464,1.0328141e-05,6.5557782e-05
0.46996804,0.01781899,-0.0086576129,-9.917488e-07,0.03251987,9.0235914e-06,6.1991911e-05
0.47772695,0.016590401,-0.0081302066,-1.5205849e-06,0.029969864,7.8002304e-06,5.7130891e-05
0.48605522,0.015081803,-0.0074669739,-2.0437666e-06,0.026852123,6.7158642e-06,5.1187609e-05
0.49498735,0.013472332,-0.0067531169,-2.4068394e-06,0.023466624,5.5228954e-06,4.4733908e-05
0.50457005,0.012155501,-0.0059271047,-2.7802108e-06,0.019804043,4.6412568e-06,3.775201e-05
0.51485186,0.011271182,-0.0049631353,-3.0985073e-06,0.016075382,3.8020286e-06,3.0644146e-05
0.52588346,0.010642211,-0.0039500337,-3.1661788e-06,0.01273865,2.5153283e-06,2.4283408e-05
0.53771802,0.010280444,-0.0029281799,-3.1027591e-06,0.010000732,1.1250888e-06,1.9064174e-05
0.55041158,0.01020771,-0.0019157766,-3.0120154e-06,0.007942262,-1.8410967e-07,1.5140159e-05
0.56402348,0.01039787,-0.00090670253,-2.9300329e-06,0.0065499917,-1.2652329e-06,1.2486105e-05
0.57861686,0.010741417,8.2555767e-05,-2.8537404e-06,0.0057707225,-2.0446209e-06,1.1000601e-05
0.59425981,0.011124408,0.0010186003,-2.7977413e-06,0.0055141845,-2.1359388e-06,1.0511568e-05
0.6110311,0.011453351,0.001851445,-2.8565718e-06,0.0057258893,-1.8065322e-06,1.0915136e-05
0.62900207,0.011721093,0.0025358181,-2.7266329e-06,0.0062957242,-1.8989904e-06,1.20014e-05
0.64826074,0.011993931,0.0031179209,-2.3423169e-06,0.0070444313,-2.2965562e-06,1.3428644e-05
0.66889543,0.01229237,0.0036593989,-1.9868059e-06,0.0078868487,-2.6183931e-06,1.5034526e-05
0.6910026,0.012602208,0.0041707478,-1.629987e-06,0.0088145997,-2.8652008e-06,1.6803077e-05
0.71468681,0.012906021,0.0046542046,-1.2647682e-06,0.0098190873,-3.0411607e-06,1.871791e-05
0.73837697,0.013185107,0.0050959451,-8.9908833e-07,0.01086283,-3.1433031e-06,2.0707574e-05
0.76050117,0.013433951,0.0054872211,-5.4352785e-07,0.011912134,-3.1580849e-06,2.2707837e-05
0.78116345,0.013664402,0.0058366107,-2.0547803e-07,0.01297224,-3.087252e-06,2.4728695e-05
0.80046093,0.01389374,0.0061577688,1.1194629e-07,0.014068449,-2.9276081e-06,2.6818374e-05
0.81848422,0.014139297,0.0064625812,4.0340664e-07,0.015230764,-2.6735137e-06,2.9034069e-05
0.83531781,0.014422452,0.0067617196,6.5943776e-07,0.016488231,-2.3268601e-06,3.1431151e-05
0.85104024,0.014771887,0.0070663377,8.6912983e-07,0.017861157,-1.9084077e-06,3.4048329e-05
0.86572493,0.015219411,0.0073892028,1.0276241e-06,0.019356929,-1.45798e-06,3.6899686e-05
0.87944026,0.015787547,0.007742164,1.1401149e-06,0.020969271,-1.0203102e-06,3.9973258e-05
0.89225011,0.016477102,0.0081304824,1.2174203e-06,0.022677449,-6.2872355e-07,4.3229521e-05
0.90421409,0.017263821,0.0085487882,1.2692818e-06,0.024445253,-2.9763716e-07,4.6599447e-05
0.91538789,0.018105668,0.0089822069,1.3024015e-06,0.026224142,-2.226614e-08,4.9990504e-05
0.92582352,0.018955143,0.0094114324,1.3228386e-06,0.027961859,2.1983835e-07,5.3303075e-05
0.93556958,0.019769553,0.0098179113,1.3387192e-06,0.029611343,4.6638881e-07,5.6447449e-05
0.94467148,0.020514927,0.010186368,1.3609251e-06,0.031133035,7.6430892e-07,5.9348217e-05
0.95317166,0.021163502,0.010504033,1.4011875e-06,0.032489556,1.1586638e-06,6.1934123e-05
0.96110975,0.021658223,0.010743669,1.46118e-06,0.033567371,1.6231366e-06,6.3988739e-05
0.96636357,0.021980519,0.010897338,1.5215038e-06,0.034320898,2.0799173e-06,6.5425172e-05
0.97101437,0.022186194,0.010992937,1.5634984e-06,0.034863144,2.4744645e-06,6.6458843e-05
0.97513129,0.022294942,0.011040026,1.5647552e-06,0.035239419,2.7499123e-06,6.7176126e-05
0.97877556,0.022280201,0.011025706,1.4915859e-06,0.035405739,2.7930475e-06,6.749318e-05
0.9820014,0.022100744,0.01092972,1.3129628e-06,0.035295747,2.5007184e-06,6.7283504e-05
0.98485682,0.021697116,0.010722611,1.0110922e-06,0.034813616,1.8118492e-06,6.6364428e-05
0.98738432,0.020980946,0.010360387,5.9243372e-07,0.033815725,7.4128949e-07,6.446217e-05
0.98962155,0.019809058,0.0097749873,9.7351866e-08,0.03205824,-5.8167168e-07,6.1111916e-05
0.99160182,0.017925691,0.0088391427,-3.8393533e-07,0.029122156,-1.8574559e-06,5.5514923e-05
0.99335464,0.015095812,0.0074550457,-6.9514565e-07,0.02457625,-2.5912598e-06,4.6849163e-05
0.99449327,0.011478814,0.0056827533,-7.1261698e-07,0.018695139,-2.5182793e-06,3.5638132e-05
0.99563195,0.0069798067,0.0032075048,-5.8966348e-07,0.010806282,-1.902466e-06,2.0599776e-05
