RXX,RXY,RXZ,RYY,RYZ,RZZ
1.350845289999999966e-03,-6.070058796000000074e-05,1.948468866999999890e-06,2.504580570000000065e-03,-1.098084694999999981e-06,2.909855830999999861e-04
1.347663956999999892e-03,-5.132291970000000278e-05,8.453099670000000295e-07,2.523353053000000103e-03,-4.167430011000000135e-07,6.539965898999999458e-04
1.348279522000000053e-03,-4.376284826999999710e-05,9.382796633000000151e-07,2.538071543999999811e-03,-4.625776319000000213e-07,5.362146912000000402e-04
1.348992109000000028e-03,-3.448223719000000125e-05,8.185504355000000255e-07,2.555531337000000163e-03,-3.616432922999999901e-07,5.055881294999999822e-04
1.349818586000000068e-03,-2.429139448000000121e-05,3.295434626000000067e-07,2.576784284000000098e-03,-1.455954057000000063e-07,6.216757936999999564e-04
1.351893682999999935e-03,-1.355884415000000080e-05,3.826064068000000089e-07,2.595536090999999920e-03,-1.570847936999999889e-07,5.231533066999999749e-04
1.354302010999999892e-03,-2.239635943000000169e-06,1.438577564000000118e-07,2.617654025999999971e-03,-5.906295761000000208e-08,5.500349874000000057e-04
1.356485440999999912e-03,1.044522069000000069e-05,5.202602068000000077e-08,2.638512929000000166e-03,-2.589791083000000122e-07,5.318412484000000244e-04
1.360801991999999964e-03,2.235546164999999841e-05,3.432601403000000079e-07,2.658586223000000085e-03,-1.376207892000000042e-07,3.370946216000000103e-04
1.362942844999999892e-03,3.685664362000000242e-05,2.402199498000000036e-07,2.681006382999999871e-03,-9.398166604000000480e-07,4.059504805000000056e-04
1.368431814000000031e-03,4.941417210999999676e-05,8.056339755000000166e-07,2.698377649000000076e-03,-3.343414669999999893e-07,1.977890242999999935e-05
1.369520285000000101e-03,6.628556629999999617e-05,3.301969443999999909e-07,2.722909412000000008e-03,-1.064420191999999901e-06,2.899923153000000145e-04
1.372644611000000065e-03,8.191960942999999460e-05,1.423136862999999973e-07,2.742829558999999948e-03,-4.587612449000000079e-07,2.308550781999999944e-04
1.375912710999999946e-03,9.831895258000000379e-05,1.430079747000000093e-07,2.762788217999999959e-03,-3.931714534999999979e-07,1.827648276000000058e-04
1.378964996000000024e-03,1.158762173000000016e-04,6.093283765999999730e-07,2.781054929000000009e-03,-1.675224922999999953e-06,1.320236685000000050e-04
1.382017280000000107e-03,1.334334819999999930e-04,9.788936573000000418e-08,2.799321639000000063e-03,-2.691269789999999752e-07,8.128250945000000673e-05
1.385006270000000046e-03,1.527025935999999943e-04,4.621513409000000179e-07,2.815802236999999982e-03,-1.131845226999999958e-06,3.948660525999999818e-05
1.387912623999999935e-03,1.724361445000000058e-04,7.268730883999999553e-07,2.831252532999999853e-03,-1.780169746999999967e-06,1.346854497999999999e-05
1.390820542000000080e-03,1.920642930000000044e-04,6.762266157999999777e-08,2.847103454000000054e-03,-1.656132525999999999e-07,5.697357295999999963e-05
1.393632514000000015e-03,2.134475930000000069e-04,5.623101731999999930e-07,2.859030694000000081e-03,-1.297179301999999929e-06,9.481530297999999518e-05
1.396462794000000087e-03,2.354057284000000115e-04,8.098418252999999657e-07,2.870449644000000206e-03,-1.868203892000000102e-06,1.286394180000000097e-04
1.399293072999999946e-03,2.573638637000000111e-04,6.722931831000000470e-08,2.881868593999999898e-03,-1.550896361999999877e-07,1.624635329999999907e-04
1.402120444999999929e-03,2.798559633999999903e-04,4.288243820999999802e-07,2.888315059000000004e-03,-1.020688883000000041e-06,1.962476932000000124e-04
1.405060397000000008e-03,3.034786725000000068e-04,1.032229840999999978e-06,2.893657669999999925e-03,-2.456916088999999954e-06,2.200549222000000029e-04
1.407970651999999922e-03,3.268627684000000163e-04,2.541249709000000130e-07,2.898946314999999944e-03,-6.048689009000000046e-07,2.436216741000000129e-04
1.410968489000000072e-03,3.499166955999999926e-04,1.055581451000000029e-07,2.900727711999999837e-03,-2.708565252000000154e-07,2.745284622000000187e-04
1.414452380000000070e-03,3.747996148000000134e-04,9.285018726000000206e-07,2.898917800999999822e-03,-2.382485886999999792e-06,2.885068246999999736e-04
1.417936270000000071e-03,3.996825339000000020e-04,4.752204693999999772e-07,2.897107889999999807e-03,-1.219390176000000072e-06,3.024851873000000148e-04
1.421673023999999938e-03,4.233660792999999960e-04,1.412510382999999894e-07,2.892612396999999849e-03,-2.411538904000000213e-07,1.031874050999999993e-04
1.427082216000000094e-03,4.476187877000000035e-04,5.988321258999999839e-07,2.882455279000000099e-03,-1.944314038000000061e-06,3.331658732000000039e-04
1.433235207999999971e-03,4.716923270000000041e-04,5.064126313000000196e-07,2.870467836999999935e-03,-1.644242426999999921e-06,3.383142076000000028e-04
1.439739164999999984e-03,4.945904438000000517e-04,1.571956432999999874e-07,2.856261572000000012e-03,-2.939515917000000012e-07,9.162015227999999452e-06
1.447169388000000070e-03,5.169347022000000047e-04,4.194444083999999850e-07,2.838742069000000159e-03,-1.962417745999999837e-06,3.526892003999999772e-04
1.456891783999999992e-03,5.378900844999999487e-04,3.458522880999999997e-07,2.816977174000000195e-03,-1.618108751000000103e-06,3.503287836000000023e-04
1.466496025999999972e-03,5.583179001999999521e-04,8.862344785999999507e-08,2.794177069999999839e-03,-1.091354050999999993e-07,1.444199217000000015e-04
1.476697536999999928e-03,5.779983746000000311e-04,3.795854867000000019e-07,2.770500951000000062e-03,-2.431572581000000106e-06,3.487392210999999990e-04
1.489094483000000073e-03,5.961331953000000147e-04,1.509777362000000023e-07,2.743282989000000050e-03,-9.671426771000000080e-07,3.401057440999999838e-04
1.502286880999999978e-03,6.133787472000000419e-04,6.693351893000000400e-08,2.714959944999999989e-03,-4.781604052000000182e-07,3.385269446000000165e-04
1.516844606000000012e-03,6.305729603000000344e-04,3.468105501999999933e-07,2.686588086999999823e-03,-2.477549005000000202e-06,3.246852693000000100e-04
1.532215278999999935e-03,6.471069752999999893e-04,6.056318022999999350e-08,2.657177062999999898e-03,-7.400485468999999680e-09,1.740288595999999941e-04
1.548001978000000016e-03,6.664264345999999957e-04,3.368568647999999801e-07,2.632422946999999833e-03,-1.811100083999999998e-06,3.006848921999999793e-04
1.564591357000000033e-03,6.858367251000000060e-04,1.378783586000000106e-07,2.607666037000000089e-03,-7.412985540000000493e-07,2.825652028000000216e-04
1.583589069999999984e-03,7.072132524000000363e-04,2.457591504000000187e-07,2.586308206999999876e-03,-8.431009056000000495e-07,2.690669256999999866e-04
1.604148359999999982e-03,7.307266755999999993e-04,3.320373153999999820e-07,2.568361568999999803e-03,-1.139086624999999898e-06,2.474280574000000126e-04
1.627446502000000003e-03,7.558550123000000410e-04,1.852980519000000043e-07,2.553733659999999836e-03,-3.746143629000000200e-07,2.310163046999999981e-04
1.655023026999999933e-03,7.845627474999999820e-04,5.120543112000000467e-07,2.545641217999999959e-03,-1.035212716000000022e-06,2.063595265999999958e-04
1.685707043000000092e-03,8.142118135000000166e-04,1.893766920000000100e-07,2.541196193000000002e-03,-2.155948754999999910e-07,1.873649556000000127e-04
1.724440959999999894e-03,8.470320547000000132e-04,5.677253127999999639e-07,2.545278445000000167e-03,-6.463238259000000200e-07,1.599978097999999989e-04
1.769029416999999939e-03,8.806674806000000261e-04,3.449811547999999738e-07,2.554562932999999980e-03,-1.449899570000000061e-07,1.374455233999999999e-04
1.822663711999999948e-03,9.172055195000000227e-04,4.422250965999999789e-07,2.573488411000000170e-03,-1.858600009000000066e-07,1.074730159000000047e-04
1.886942016999999892e-03,9.554708459000000416e-04,6.857832422999999570e-07,2.602088030000000111e-03,1.461917711999999963e-07,8.048117452000000448e-05
1.958816086000000033e-03,9.955691280999999764e-04,1.167251399999999996e-07,2.638106560999999798e-03,2.488286956000000064e-08,4.787118251999999843e-05
2.049729671000000055e-03,1.039874943000000012e-03,9.610796417999999030e-07,2.691007289000000181e-03,7.199527490000000042e-07,1.506457795000000042e-05
2.150125122000000073e-03,1.087435580999999941e-03,5.752599339999999500e-07,2.752809133000000061e-03,6.387624338999999506e-07,3.192459772000000198e-05
2.265786455000000019e-03,1.140672314999999952e-03,2.020888766999999960e-07,2.828899685000000035e-03,2.243973117999999977e-07,6.950059585999999469e-05
2.400694773000000039e-03,1.201660588000000047e-03,1.002725070999999941e-06,2.923548043000000034e-03,1.345394763000000025e-06,1.144225178000000037e-04
2.547591401999999786e-03,1.267458466000000042e-03,1.134946189000000081e-06,3.030270442999999803e-03,1.696247349999999981e-06,1.657481770000000104e-04
2.703758014000000060e-03,1.336822121000000047e-03,4.331961177999999979e-07,3.147061406000000155e-03,6.812954397000000098e-07,2.230784762000000132e-04
2.867619448000000015e-03,1.408871488999999906e-03,1.270904495000000012e-08,3.271319628000000056e-03,5.321700335999999777e-08,1.374430422000000101e-04
3.016943089999999869e-03,1.473682347999999941e-03,6.314825158000000184e-08,3.383503557999999883e-03,9.776687195999999746e-08,3.364122750000000028e-04
3.171013801000000139e-03,1.538173819000000081e-03,2.066144229999999989e-07,3.489295796000000185e-03,2.290591541000000110e-07,4.131030940000000092e-04
3.288615456999999850e-03,1.581826831000000084e-03,1.473312096999999966e-08,3.547420364000000194e-03,3.268399036999999830e-09,4.752158555999999980e-04
3.339660475000000208e-03,1.588170549000000051e-03,-6.892848550999999929e-09,3.516917958000000122e-03,-5.504319744999999663e-10,3.466327721000000213e-04
2.014271521999999853e-03,-2.015489670000000007e-04,-1.441642119000000100e-06,2.642477190999999951e-03,-7.187508042999999853e-06,1.140126712999999957e-04
1.728454007999999896e-03,4.683322147999999994e-05,5.162341780999999944e-07,3.010769788999999828e-03,-2.666296427000000161e-07,4.889669532000000176e-04
1.631511166999999969e-03,4.389962012999999805e-05,-2.400020135999999984e-07,2.891650549999999920e-03,-1.711170816999999935e-06,2.984286443999999909e-04
1.566977983999999968e-03,1.801203662000000079e-05,2.364439888999999877e-07,2.773881542000000179e-03,-3.755934336000000260e-07,1.468754534000000013e-05
1.523678742999999948e-03,8.563023002999999700e-06,-6.017833816000000384e-09,2.705322463999999903e-03,-5.547674588999999963e-08,1.609034038000000028e-05
1.486262994000000061e-03,5.639009324000000077e-06,-3.902824526999999643e-09,2.651947562999999904e-03,-6.292988095999999418e-08,1.519976523000000001e-04
1.457916738999999939e-03,6.844541581999999714e-06,-1.656388293000000053e-08,2.616874981999999916e-03,-4.715347520999999889e-07,2.775438925000000071e-04
1.435770318000000089e-03,1.033460742999999933e-05,-1.641673182999999909e-08,2.594320840999999895e-03,-1.010787461000000068e-06,3.985985148000000000e-04
1.418603210000000080e-03,1.563686942000000062e-05,1.519109969000000068e-09,2.581189256000000071e-03,-7.253258946000000022e-07,5.161991848999999966e-04
1.405452471000000030e-03,2.049094995000000160e-05,6.154209603999999565e-07,2.572761499999999969e-03,-6.438748707999999523e-07,2.941011387999999853e-04
1.396457846999999905e-03,2.739000777999999934e-05,6.672054861000000089e-07,2.573598080999999968e-03,-6.165860771999999913e-07,3.904561748000000125e-04
1.389545526999999905e-03,3.729802295000000147e-05,1.647788443000000109e-08,2.581944121000000029e-03,-3.831317075000000168e-07,8.533598226999999621e-04
1.384935872000000101e-03,4.303263658000000042e-05,1.360079968999999980e-06,2.585054117999999786e-03,-1.123246531000000019e-06,2.645139201999999862e-04
1.381936745999999896e-03,5.386600605999999761e-05,8.336849644999999940e-07,2.599427620000000199e-03,-6.249277791999999520e-07,6.493143413999999695e-04
1.380116252000000102e-03,6.379829648000000285e-05,8.338699386999999673e-07,2.612741534000000056e-03,-6.250664354000000431e-07,6.567768993999999801e-04
1.379801023000000069e-03,7.295402623999999335e-05,1.254252486000000016e-06,2.625232906000000196e-03,-8.709824981000000117e-07,3.633150827000000195e-04
1.379482117999999979e-03,8.629744639000000060e-05,1.876502758999999898e-07,2.645728781999999880e-03,-1.303087758999999922e-07,8.518257784999999898e-04
1.380954198000000068e-03,9.544298500999999621e-05,1.113647350999999943e-06,2.657957839999999967e-03,-7.348946652000000096e-07,2.928042188999999845e-04
1.381693288999999956e-03,1.101327081999999951e-04,1.197631203000000054e-08,2.680316767999999829e-03,-7.083546660999999671e-08,8.126498439000000426e-04
1.383903061000000103e-03,1.212206949000000045e-04,6.645028682000000188e-07,2.694653660999999940e-03,-4.296666598000000259e-07,3.893376911999999758e-04
1.385635832000000007e-03,1.359058515000000067e-04,9.556140651999999313e-09,2.715746251000000083e-03,-4.743022169000000321e-08,6.861843709999999831e-04
1.387696602000000091e-03,1.496847200999999999e-04,9.476948029000000416e-09,2.732578912000000089e-03,-4.703716304999999946e-08,6.181506541000000030e-04
1.390634119999999922e-03,1.630748692000000115e-04,2.631813745999999831e-07,2.749683272999999938e-03,-1.725327306999999924e-07,4.253029949999999966e-04
1.392810809999999984e-03,1.784671514999999883e-04,1.973342418999999948e-07,2.767104146000000115e-03,-8.496899586000000104e-07,5.115846634000000134e-04
1.396193994999999927e-03,1.915271889000000100e-04,7.528687252000000149e-07,2.780728422000000154e-03,-5.186402563999999997e-07,2.468201902000000014e-05
1.398049042999999995e-03,2.093337543000000072e-04,2.488231505999999892e-07,2.799230546000000194e-03,-9.477720176999999724e-07,4.157981246999999927e-04
1.400526287999999961e-03,2.253122296000000099e-04,1.126359488000000005e-07,2.813581756999999905e-03,-4.290324279000000222e-07,3.645512764999999929e-04
1.403241633000000023e-03,2.421548292999999952e-04,1.824044093000000097e-08,2.828202355000000029e-03,-6.350938363000000081e-08,3.291974253999999881e-04
1.405669370000000055e-03,2.593199432000000250e-04,5.318162836000000464e-07,2.839605976999999819e-03,-1.851672584000000066e-06,2.875506994000000152e-04
1.408121879999999979e-03,2.766602114000000145e-04,8.796311184000000348e-08,2.851125961999999986e-03,-3.062690774000000224e-07,2.454790068000000151e-04
1.410704757000000049e-03,2.952598254999999811e-04,1.876370065999999935e-07,2.861287951999999784e-03,-6.236233403000000259e-07,2.179531668000000055e-04
1.413121896999999924e-03,3.140042464000000104e-04,6.524971295999999846e-07,2.868747729000000173e-03,-2.168615066000000101e-06,1.854812107999999956e-04
1.415539038000000012e-03,3.327486672000000076e-04,1.445763181999999893e-07,2.876207506000000129e-03,-4.805084464000000137e-07,1.530092548000000128e-04
1.418071689999999977e-03,3.524802867999999949e-04,2.500070722000000097e-07,2.881184273999999948e-03,-8.562932906999999621e-07,1.319641855000000031e-04
1.420534268000000003e-03,3.721332966000000090e-04,8.458368094999999763e-07,2.883317281000000003e-03,-2.897055584999999896e-06,1.093993645999999994e-04
1.422996846000000029e-03,3.917863064000000231e-04,3.066492256999999960e-07,2.885450289000000054e-03,-1.050296986000000000e-06,8.683454373999999491e-05
1.425639976000000033e-03,4.120421327000000191e-04,1.729566425000000050e-07,2.885594898999999883e-03,-6.262261506000000500e-07,7.060984806999999616e-05
1.428479347999999987e-03,4.324955799999999849e-04,7.809874690999999533e-07,2.881642059999999991e-03,-2.827730519999999798e-06,5.774329612000000023e-05
1.431290040000000050e-03,4.527424267999999741e-04,4.697693268000000076e-07,2.877729148000000153e-03,-1.700899329000000098e-06,4.500670934999999914e-05
1.434270047000000105e-03,4.734084012999999896e-04,6.594612202000000254e-08,2.872914308999999916e-03,-2.571339916000000220e-07,3.443160773000000069e-05
1.437985850999999983e-03,4.945029720999999595e-04,6.740437793000000277e-07,2.862494220000000138e-03,-2.628199538999999799e-06,3.025357561999999871e-05
1.441701655000000078e-03,5.155975430000000158e-04,4.869424678999999758e-07,2.852074129999999930e-03,-1.898662978999999989e-06,2.607554350000000030e-05
1.445632485000000094e-03,5.367341417000000151e-04,7.212574284999999508e-08,2.840830565999999825e-03,-3.149919885000000038e-07,2.350173234000000065e-05
1.450810937000000019e-03,5.577217215999999769e-04,6.479465249999999695e-07,2.824599943999999817e-03,-2.829751990000000116e-06,2.669837909999999920e-05
1.455989387999999949e-03,5.787093016000000251e-04,3.522345144000000211e-07,2.808369322999999806e-03,-1.538300276000000105e-06,2.989502586000000113e-05
1.462309184000000093e-03,5.992783016000000377e-04,1.572520313999999976e-07,2.790100782000000130e-03,-8.614991807000000134e-07,3.596929030000000217e-05
1.470837241999999913e-03,6.187880727999999679e-04,5.839915424000000452e-07,2.767972197000000134e-03,-3.199375109999999943e-06,4.532242439000000055e-05
1.479365300999999945e-03,6.382978440000000066e-04,1.077247754000000046e-07,2.745843612000000138e-03,-5.901660215999999858e-07,5.467555847999999892e-05
1.491290530999999980e-03,6.567602178999999577e-04,2.915957885000000130e-07,2.720956787999999956e-03,-1.882965634000000076e-06,6.919524032000000174e-05
1.504052357999999950e-03,6.748852349999999965e-04,2.693204345999999885e-07,2.695870398000000095e-03,-1.739123619000000023e-06,8.352048347999999956e-05
1.518314451999999920e-03,6.933702557000000297e-04,1.063278429000000021e-07,2.670760575000000192e-03,-5.735956412999999766e-07,1.013328803999999985e-04
1.535577635000000057e-03,7.130215005000000491e-04,4.181342276000000036e-07,2.647764999999999841e-03,-2.255664782000000211e-06,1.200236598999999998e-04
1.553458700999999983e-03,7.323428277999999639e-04,4.807704454000000292e-08,2.624169326999999975e-03,7.781575924000000543e-09,2.476925977000000141e-05
1.576183893999999995e-03,7.551723884999999919e-04,5.345884852999999932e-07,2.607872631999999871e-03,-2.006429597000000074e-06,1.640891585000000109e-04
1.599628174000000029e-03,7.776666750999999822e-04,5.665034784000000207e-09,2.591238295000000171e-03,-2.126213670999999915e-08,1.862670727999999937e-04
1.630407265999999971e-03,8.039301415999999638e-04,5.715323906000000472e-07,2.583234644999999816e-03,-1.304699461000000033e-06,2.160611700000000020e-04
1.662904551999999951e-03,8.302933483999999989e-04,1.246543382000000010e-08,2.576495608999999996e-03,9.788878242999999857e-09,1.971568513999999884e-04
1.705345018999999962e-03,8.606906447999999616e-04,6.641456841999999789e-07,2.581288605999999906e-03,-8.415974967000000330e-07,2.767957539000000266e-04
1.751607705000000079e-03,8.898068264000000109e-04,3.766946222999999764e-08,2.587023571999999810e-03,5.551494822999999902e-08,1.067191840999999941e-04
1.810890521999999978e-03,9.237510789000000309e-04,5.316958975999999924e-07,2.608503472000000146e-03,-2.127525002000000021e-07,3.477488976000000153e-04
1.875662364000000009e-03,9.580342533999999539e-04,1.884234423999999880e-07,2.634313757000000117e-03,6.337808026999999644e-08,3.968634225999999820e-04
1.954659440000000060e-03,9.976024147000000283e-04,1.969918647999999913e-07,2.674101479000000163e-03,6.626015351999999640e-08,4.301168178000000009e-04
2.046862764999999966e-03,1.042230461000000002e-03,8.207840236000000269e-07,2.726956073000000140e-03,6.743568454999999504e-07,4.902032325999999525e-04
2.149569683999999915e-03,1.091021517000000064e-03,3.816886526000000323e-09,2.789917925000000038e-03,4.323792938999999730e-09,5.595524414000000455e-04
2.272102441000000209e-03,1.147808072000000091e-03,1.459336079000000008e-07,2.871388647999999905e-03,1.653145042000000123e-07,5.986515949999999652e-04
2.410100070999999806e-03,1.210634849000000006e-03,9.011684795000000055e-07,2.967798624999999895e-03,1.207054843000000044e-06,6.811231662000000013e-04
2.560815634000000209e-03,1.278467196000000012e-03,6.468216809999999744e-07,3.076764216000000066e-03,9.504995150999999508e-07,7.730769654999999733e-04
2.722267933000000178e-03,1.350362153999999952e-03,5.879450865999999928e-08,3.196605217999999929e-03,8.950085772000000083e-08,8.718750261999999975e-04
2.886425043000000017e-03,1.422020046000000001e-03,5.058043042999999968e-08,3.316675056000000042e-03,2.051501586999999900e-07,2.344942687999999940e-04
3.033191165999999956e-03,1.485217237999999964e-03,3.547314998000000123e-08,3.422504405999999937e-03,1.687036686000000099e-07,2.278708277000000089e-04
3.183552719999999808e-03,1.547234780999999894e-03,1.869613553000000048e-07,3.520045746999999909e-03,1.630796462000000048e-07,1.144185729999999939e-03
3.293045174999999821e-03,1.581393634000000017e-03,-2.295652133000000080e-08,3.558138184999999881e-03,1.455546072999999943e-08,6.386204090999999779e-04
3.328411127999999792e-03,1.579566386000000105e-03,-9.926236136000000572e-08,3.498542612000000041e-03,-3.715444547000000059e-07,1.275608142999999986e-03
2.064806780000000112e-03,-2.981086684999999844e-04,1.924482515000000161e-06,2.350659505999999881e-03,2.198208946000000030e-06,8.909459331000000194e-04
1.765340098000000050e-03,3.115426927000000142e-05,-3.354494847999999974e-07,2.928208350000000189e-03,-2.913329043000000130e-06,4.647745243000000142e-05
1.661582299000000096e-03,9.701664556999999869e-05,1.946942997000000008e-07,2.911240666000000209e-03,-6.668191875999999708e-07,1.598110302999999953e-04
1.599535939999999950e-03,8.964373853999999821e-05,-1.623769035999999879e-07,2.820570425000000145e-03,-1.590821733999999938e-06,2.062570368000000054e-04
1.555269747000000017e-03,8.323673660999999330e-05,-1.533752733999999997e-07,2.755398577999999907e-03,-1.992011735000000055e-06,6.253430587999999366e-05
1.518856124000000007e-03,8.170098159999999348e-05,-5.870656260999999858e-08,2.706471119000000182e-03,-1.514160492999999989e-06,8.268475300999999947e-05
1.490177255999999926e-03,8.457319033000000228e-05,-5.808928986000000196e-09,2.673356192000000096e-03,-6.095594784000000060e-07,2.115138690000000030e-04
1.467768151999999980e-03,8.982722947000000070e-05,2.362201771000000088e-07,2.651328318000000135e-03,-3.479261249999999917e-07,1.490727541000000129e-04
1.451823135999999979e-03,9.718370369999999869e-05,1.178518999999999967e-07,2.641429005999999802e-03,-1.546662328999999932e-07,3.635021975000000006e-04
1.439681538999999962e-03,1.060997280999999981e-04,2.304550143999999926e-08,2.638258911999999921e-03,-6.854857858000000025e-07,5.677573276999999538e-04
1.430058783000000017e-03,1.157597037000000052e-04,3.534002281000000294e-08,2.638798248999999797e-03,-4.163606952000000006e-08,6.566124146000000507e-04
1.422665596000000044e-03,1.237982653000000094e-04,9.797202917000000293e-07,2.639821029999999975e-03,-1.048798229999999953e-06,9.891185953000000621e-05
1.418646803000000014e-03,1.364734927000000133e-04,8.927423163999999961e-09,2.652888223999999920e-03,-1.132207209999999989e-07,8.984893943000000225e-04
1.414990152999999907e-03,1.464318820000000073e-04,7.882366409999999610e-07,2.660155257999999821e-03,-7.783248731000000138e-07,4.612926206000000202e-04
1.413171762999999945e-03,1.581287789000000005e-04,8.256024819000000164e-07,2.672821089000000216e-03,-7.656833445000000202e-07,5.450434488000000313e-04
1.412250485000000107e-03,1.708995713000000015e-04,5.784127820000000357e-07,2.687573784999999858e-03,-5.364337475000000347e-07,7.807561863000000209e-04
1.411961746000000044e-03,1.819690536999999915e-04,1.086497567999999961e-06,2.699228897000000016e-03,-9.661922507999999678e-07,3.465484907999999962e-04
1.412567001999999981e-03,1.964454504999999960e-04,2.277894401000000054e-07,2.717583414000000058e-03,-2.025668518999999875e-07,8.990599823000000341e-04
1.413377075000000083e-03,2.079371125000000094e-04,8.890670114000000496e-07,2.729388978000000122e-03,-7.759535108000000503e-07,3.501693296000000176e-04
1.414759818000000009e-03,2.226759576000000059e-04,1.585256659000000105e-07,2.747589013999999878e-03,-1.383568904000000042e-07,8.274186559000000149e-04
1.416205849000000102e-03,2.356318360000000012e-04,4.432415333000000045e-07,2.760753956999999984e-03,-3.892827876000000241e-07,5.479921427999999818e-04
1.418020165000000079e-03,2.497474049999999870e-04,3.091803050000000143e-07,2.776295749999999844e-03,-2.715417260000000224e-07,6.017462878999999638e-04
1.419736217000000002e-03,2.645541267000000077e-04,3.521912887999999931e-08,2.791026515999999943e-03,-1.958491245999999924e-07,7.769397968000000404e-04
1.421802547999999984e-03,2.775279596999999853e-04,6.561124372000000061e-07,2.802113881000000122e-03,-5.953225767999999477e-07,2.151727896999999919e-04
1.423693956000000047e-03,2.938216666999999942e-04,1.890326430999999931e-07,2.817266938999999845e-03,-9.670567475999999544e-07,6.914505496999999576e-04
1.425666327999999903e-03,3.080407405000000075e-04,3.420968946000000055e-07,2.827356561999999976e-03,-3.302063049000000118e-07,3.522431429999999929e-04
1.427713890000000072e-03,3.244570569000000118e-04,3.142041919000000254e-08,2.840101068999999982e-03,-1.512312409999999869e-07,6.176031797999999642e-04
1.429544999999999948e-03,3.400294975999999889e-04,1.717819559000000001e-07,2.848754843999999880e-03,-8.268125964000000038e-07,5.755885962999999703e-04
1.431650091000000093e-03,3.549723814000000179e-04,5.324352964999999534e-07,2.855127518999999933e-03,-5.652030215999999759e-07,3.144951292000000131e-05
1.433466889999999907e-03,3.727270427999999783e-04,1.853403338999999896e-07,2.864078899999999810e-03,-8.667307954999999537e-07,5.216077923999999947e-04
1.435229669000000034e-03,3.889368502999999977e-04,1.782817285999999974e-07,2.868882957000000195e-03,-8.337217337000000088e-07,4.897615352000000023e-04
1.437291089999999903e-03,4.053354943999999921e-04,3.558863177000000182e-07,2.871687421999999986e-03,-4.318868395999999767e-07,6.521905084000000248e-05
1.439061024000000064e-03,4.232698488999999797e-04,2.504164259000000254e-07,2.874835120000000018e-03,-1.215713550999999989e-06,4.544316143000000146e-04
1.440841824999999953e-03,4.401007907999999916e-04,2.464460279000000092e-07,2.874826394000000191e-03,-1.196438191000000041e-06,4.323819680999999786e-04
1.442889125000000085e-03,4.569968323000000109e-04,2.544458690000000021e-07,2.872893732000000172e-03,-3.677855904999999789e-07,5.553225920999999775e-05
1.444907947999999947e-03,4.755688216999999778e-04,2.340589175000000101e-07,2.870416701999999997e-03,-1.189445217000000014e-06,4.134297454999999910e-04
1.446982262999999902e-03,4.929103709999999765e-04,3.196586053999999939e-07,2.864946840999999834e-03,-1.624447396999999945e-06,4.012304852999999802e-04
1.449263870000000107e-03,5.102805863999999554e-04,1.148107063999999939e-07,2.858278369999999943e-03,-2.056682942000000102e-07,1.735382899999999976e-04
1.452004979999999999e-03,5.292090775000000101e-04,2.136799733000000113e-07,2.849405088999999811e-03,-1.137625670999999970e-06,3.974159273999999776e-04
1.454892466000000037e-03,5.471198201000000531e-04,3.081297710999999786e-07,2.838229778000000200e-03,-1.640473518000000081e-06,3.939744408000000228e-04
1.458142328999999932e-03,5.650698369000000049e-04,1.124523575000000065e-07,2.825502342000000069e-03,-2.586893723999999743e-07,8.624835637000000240e-05
1.462158446000000030e-03,5.838025967999999543e-04,2.576634485999999767e-07,2.811256652999999817e-03,-1.472086827999999924e-06,4.052620920999999731e-04
1.466587397000000030e-03,6.019033342999999953e-04,1.970160514000000019e-07,2.795093496999999979e-03,-1.125595173999999931e-06,4.091937841000000135e-04
1.471768206000000079e-03,6.205627391000000190e-04,3.305147728999999940e-08,2.777217445000000184e-03,-1.008965081999999989e-07,2.828443521999999904e-04
1.478647921000000040e-03,6.391554779000000385e-04,3.830346575000000166e-07,2.757841245999999909e-03,-2.265318856999999836e-06,4.347522906000000106e-04
1.485736375000000107e-03,6.575568296000000286e-04,3.593202795000000105e-09,2.737990181000000186e-03,-2.125068812999999886e-08,4.447998216999999883e-04
1.495449349999999943e-03,6.768402971000000426e-04,1.588234340000000048e-07,2.716268836000000110e-03,-9.094708120000000376e-07,4.683599666000000253e-04
1.506684028999999989e-03,6.958135130999999751e-04,1.613305508999999947e-07,2.694985417000000071e-03,-9.238273182999999521e-07,4.834407929000000175e-04
1.519440599999999928e-03,7.153547464000000432e-04,1.522584346000000096e-09,2.672947916999999975e-03,-2.848231510000000106e-09,5.024425213999999694e-04
1.536617313999999934e-03,7.353838387999999879e-04,2.694683209999999878e-07,2.653533610000000185e-03,-1.350266349999999922e-06,5.301082488999999493e-04
1.556118373000000025e-03,7.545358781999999967e-04,6.639152914000000296e-08,2.632232824000000151e-03,-6.913128876999999703e-08,1.752806176999999980e-04
1.579382923000000050e-03,7.773923922000000293e-04,3.402678535000000112e-07,2.619349568999999878e-03,-1.294677849999999980e-06,5.858853531000000501e-04
1.607000039999999979e-03,7.977828494000000154e-04,7.850265654999999383e-08,2.603809522999999976e-03,-3.445215611999999788e-08,4.579354221000000254e-05
1.639777430000000048e-03,8.235599766000000540e-04,3.726418893000000152e-07,2.600343116000000156e-03,-8.925892169999999927e-07,6.519995911999999826e-04
1.678267149000000052e-03,8.481875784999999947e-04,3.922520214999999961e-08,2.596201256000000082e-03,1.512220844999999913e-08,2.073352015999999922e-04
