0.4709558481 	2.086817479e-08 	-1.772761097e-11 	5.193706143e-17 	2.082846808e-08 	-5.311904393e-14 	3.970484913e-11
0.4709558481 	2.086817479e-08 	-1.772761097e-11 	5.193706143e-17 	2.082846808e-08 	-5.311904393e-14 	3.970484913e-11
0.4711314108 	2.342967492e-07 	-7.778559734e-10 	2.30975001e-15 	2.338506351e-07 	-5.963951651e-13 	4.457843059e-10
0.4713069734 	1.306139274e-06 	-1.015569657e-08 	3.053821933e-14 	1.30364385e-06 	-3.324753162e-12 	2.485107507e-09
0.471482536 	4.35054676e-06 	-6.346655896e-08 	1.93160146e-13 	4.342149214e-06 	-1.107408865e-11 	8.277343239e-09
0.4716580986 	1.075988136e-05 	-2.586305754e-07 	7.963873818e-13 	1.07386121e-05 	-2.738674371e-11 	2.047077931e-08
0.4718336613 	2.207350031e-05 	-7.991251859e-07 	2.488077916e-12 	2.202781564e-05 	-5.617134599e-11 	4.199113893e-08
0.4720092239 	3.992594127e-05 	-2.038329194e-06 	6.410448064e-12 	3.983671046e-05 	-1.015544428e-10 	7.593984217e-08
0.4721847865 	6.600987931e-05 	-4.519436881e-06 	1.433554645e-11 	6.58445493e-05 	-1.677507466e-10 	1.255180115e-07
0.4723603491 	0.0001020356081 	-9.003312718e-06 	2.87450073e-11 	0.0001017379452 	-2.588943143e-10 	1.939408001e-07
0.4725359118 	0.0001496777347 	-1.647431005e-05 	5.280255191e-11 	0.0001491513462 	-3.787957039e-10 	2.843239204e-07
0.4727114744 	0.000210502795 	-2.811284273e-05 	9.016366e-11 	0.0002095869235 	-5.306043177e-10 	3.995309279e-07
0.472887037 	0.0002858746434 	-4.522514483e-05 	1.445836125e-10 	0.0002843120514 	-7.163807466e-10 	5.419777905e-07
0.4730625996 	0.000376839752 	-6.912688507e-05 	2.193326912e-10 	0.000374239423 	-9.366271817e-10 	7.134043548e-07
0.4732381623 	0.0004840023953 	-0.0001009886922 	3.165040067e-10 	0.0004798041375 	-1.189876797e-09 	9.146400408e-07
0.4734137249 	0.0006074087027 	-0.0001416661599 	4.363810431e-10 	0.0006008610571 	-1.472479756e-09 	1.145408175e-06
0.4735892875 	0.0007464653369 	-0.0001915491827 	5.770724564e-10 	0.000736629577 	-1.778710365e-09 	1.404220709e-06
0.4737648501 	0.0008999186069 	-0.0002504684457 	7.345763383e-10 	0.0008857074191 	-2.101240437e-09 	1.68840451e-06
0.4739404128 	0.001065910106 	-0.0003176860046 	9.033017185e-10 	0.001046160052 	-2.431905672e-09 	1.994271825e-06
0.4741159754 	0.001242106707 	-0.0003919744452 	1.076910182e-09 	0.001215673679 	-2.762599989e-09 	2.317411911e-06
0.474291538 	0.001425883171 	-0.0004717643312 	1.249233157e-09 	0.001391744413 	-3.086096807e-09 	2.653051667e-06
