0.3440231802 	0.006167460206 	-0.001392055434 	1.557710792e-05
0.3453619003 	0.03375130805 	-0.007908990441 	5.395426738e-05
0.346700708 	0.08614137804 	-0.02041289018 	9.382328107e-05
0.348039379 	0.1531842043 	-0.03689670998 	0.0001186522655
0.3493776909 	0.2247943471 	-0.054829607 	0.000126242591
0.3507154234 	0.2990146789 	-0.07234661541 	0.0001198247812
0.3527731822 	0.3779880363 	-0.08944367456 	0.0001058467404
0.3550948411 	0.4548366106 	-0.1054716583 	8.968236831e-05
0.3577124116 	0.5265575762 	-0.1200588548 	7.108849269e-05
0.3606824659 	0.5945483038 	-0.132995528 	4.996704614e-05
0.3640355815 	0.6591166325 	-0.1442733448 	2.854408029e-05
0.3678149006 	0.720289771 	-0.1540028803 	8.686879983e-06
0.3720736319 	0.7781209299 	-0.1622252313 	-8.079782016e-06
0.3769056112 	0.8325880599 	-0.1689175575 	-2.056345005e-05
0.3823489685 	0.8836342955 	-0.1741539591 	-2.811078747e-05
0.3884922639 	0.9355110588 	-0.1782658549 	-3.090299174e-05
0.3977735322 	0.989956256 	-0.1809540176 	-2.61593151e-05
0.4077064413 	1.040489458 	-0.1817668691 	-1.76105506e-05
0.4183256322 	1.085063911 	-0.1809581833 	-7.327364222e-06
0.4261058455 	1.112446148 	-0.1794923362 	9.126844395e-05
0.4296566751 	1.124922323 	-0.1787610424 	-5.205713354e-06
0.441725473 	1.16086149 	-0.1754009487 	-2.055892282e-05
0.4546437824 	1.193769959 	-0.1712036737 	-3.376309044e-05
0.4684694852 	1.224148196 	-0.166279416 	-4.455195499e-05
0.483263504 	1.252276939 	-0.1606965492 	-5.288110712e-05
0.4990904661 	1.278036771 	-0.1545531429 	-5.900953809e-05
0.5160194649 	1.300593533 	-0.1478541201 	-6.292404425e-05
0.534125736 	1.318721246 	-0.1405251155 	-6.425827407e-05
0.5534985534 	1.331838131 	-0.1326701267 	-6.328963518e-05
0.5742165405 	1.340329882 	-0.1244005653 	-6.044235573e-05
0.5963809076 	1.344539625 	-0.1156149483 	-5.516554369e-05
0.6200931186 	1.344985498 	-0.106550234 	-4.765133095e-05
0.6454657031 	1.342576167 	-0.09758864166 	-3.961847429e-05
0.6726223762 	1.337339731 	-0.08878253563 	-3.195288418e-05
0.6997690552 	1.32888748 	-0.08036630066 	-2.517393693e-05
0.7251139532 	1.317427419 	-0.07268429314 	-1.979002235e-05
0.7487832758 	1.303410203 	-0.06578293538 	-1.557583797e-05
0.7708923052 	1.287084285 	-0.05954649106 	-1.219739213e-05
0.7915468462 	1.268464209 	-0.05385029298 	-9.461099829e-06
0.8108444999 	1.247502106 	-0.04861804176 	-7.246511338e-06
0.8288752071 	1.224366957 	-0.04382188029 	-5.48644707e-06
0.8457226162 	1.199488295 	-0.03940506832 	-4.070403561e-06
0.8614643852 	1.173265928 	-0.03531757749 	-2.942074449e-06
0.8761728768 	1.145882422 	-0.0315310263 	-2.061587489e-06
0.8899155937 	1.117340655 	-0.02801277632 	-1.380039257e-06
0.9027555604 	1.08748385 	-0.02473195468 	-8.630525566e-07
0.9147516662 	1.055969724 	-0.02165738243 	-4.84131906e-07
0.9259589634 	1.022242667 	-0.01875848714 	-2.205236277e-07
0.9364289334 	0.9855180833 	-0.01600769283 	-5.457273654e-08
0.9418620584 	0.9628850007 	-0.01454501016 	5.381407587e-05
0.9462086608 	0.9447836688 	-0.013373531 	1.615140694e-08
0.9553436498 	0.9022533833 	-0.01101817191 	7.818707859e-08
0.961391458 	0.8629059112 	-0.009151181501 	1.346798024e-07
0.9667463238 	0.8256429292 	-0.00762799235 	1.868741556e-07
0.971487438 	0.7871639998 	-0.00626695224 	2.329951663e-07
0.9756849854 	0.7472754543 	-0.005063883563 	2.571055363e-07
0.9794011587 	0.7055944625 	-0.004033041145 	2.593775393e-07
0.9826910629 	0.6614449113 	-0.00317317416 	2.503361952e-07
0.9856035161 	0.6136748883 	-0.002499159621 	2.324288412e-07
0.9881817623 	0.5604348421 	-0.002057989171 	1.899701708e-07
0.9904641044 	0.4986668778 	-0.001419170955 	8.901066969e-08
0.9924844658 	0.4281547867 	-0.0003532211916 	2.460697527e-08
0.993796989 	0.3530475842 	0.0001981132207 	9.210047385e-08
0.9951096262 	0.2688294304 	-0.000258153573 	1.165648071e-07
0.9964223774 	0.1750988349 	-0.0006561067166 	1.105258365e-08
0.9977352425 	0.08348407545 	-0.0004126575858 	-3.80341548e-08
0.9990482216 	0.02225733746 	-0.0001101992237 	-1.072925046e-08
0.9990482216 	0.02225733746 	-0.0001101992237 	-1.072925046e-08
