y,U_0,U_1,U_2
0.35249154,0.13435743,0.021343681,-7.0284343e-05
0.35360686,0.48399182,0.07591764,-0.00024282158
0.35472235,0.80477358,0.12565341,-0.00038501148
0.35583784,0.94496992,0.14740945,-0.00044036983
0.3569532,1.0107202,0.15718745,-0.00047000848
0.35806826,1.0575592,0.16387777,-0.00049327623
0.35978394,1.0951737,0.16898906,-0.00051601083
0.36172044,1.1241216,0.17251354,-0.00053470276
0.36390496,1.14549,0.17470029,-0.00055062121
0.36636744,1.1616448,0.1758806,-0.00055277753
0.36920096,1.1742986,0.17630041,-0.00052649827
0.37241849,1.1844425,0.17610229,-0.00049718568
0.37604389,1.192787,0.17538973,-0.00046528542
0.38012778,1.1998816,0.17422459,-0.00043082916
0.3848144,1.2061133,0.17262906,-0.00039313736
0.39013318,1.2121427,0.17043347,-0.00035203125
0.3981915,1.2181721,0.16739721,-0.00029591232
0.4069278,1.2235732,0.16377823,-0.00023989339
0.41637918,1.2281711,0.15983228,-0.00018534484
0.42657236,1.2321006,0.15560121,-0.00013308225
0.43759831,1.2354524,0.15109742,-8.3554784e-05
0.44956884,1.2382639,0.14632722,-3.7230882e-05
0.46091241,1.2402583,0.14192099,-4.3373184e-05
0.46250335,1.24054,0.14130853,-4.6061785e-06
0.47643617,1.2422612,0.13607337,-3.959949e-05
0.49151777,1.2434087,0.13057568,-6.9949539e-05
0.50787056,1.2439375,0.12481261,-9.5133424e-05
0.52555594,1.2437751,0.11878657,-0.00011454628
0.5446528,1.2428055,0.11248926,-0.00012777146
0.56530732,1.2408519,0.10589662,-0.00013461222
0.58757063,1.2376826,0.098986011,-0.00013506152
0.61155226,1.2330367,0.091736148,-0.00012961071
0.63735318,1.2266613,0.084130273,-0.00011911195
0.66507369,1.2185249,0.076296973,-0.00010503426
0.6928474,1.2091656,0.068668748,-8.9756442e-05
0.71880761,1.1993974,0.061642426,-7.5587241e-05
0.74306162,1.1896868,0.055287116,-6.3364639e-05
0.76571663,1.1801908,0.049536801,-5.3100166e-05
0.78687656,1.1709649,0.044326791,-4.4581301e-05
0.80664075,1.1620097,0.039597185,-3.7537642e-05
0.82510117,1.1532963,0.035294269,-3.1706613e-05
0.84234461,1.1447779,0.031370762,-2.6857133e-05
0.8584515,1.1363935,0.027785617,-2.2797963e-05
0.87349702,1.128068,0.024503355,-1.9374082e-05
0.88755115,1.1197106,0.021493338,-1.6461779e-05
0.90067911,1.1112104,0.018729353,-1.396318e-05
0.91294178,1.1024294,0.016188291,-1.1800829e-05
0.924396,1.0931936,0.013850883,-9.9130702e-06
0.93509485,1.0832649,0.011698678,-8.2507193e-06
0.94508792,1.072336,0.0097192815,-6.7747424e-06
0.95442155,1.0608213,0.0080224232,-5.5270434e-06
0.96059973,1.0498788,0.0067166896,-4.6006631e-06
0.96606929,1.0391454,0.0056751176,-3.8567196e-06
0.97091136,1.0275913,0.0047669793,-3.2091309e-06
0.97519783,1.0149668,0.0039745294,-2.6453315e-06
0.97899238,1.0009508,0.0032844006,-2.1554965e-06
0.98235138,0.98507863,0.0026843714,-1.7322252e-06
0.98532479,0.96667394,0.0021624621,-1.368683e-06
0.98795682,0.94459571,0.0017112804,-1.059079e-06
0.99028665,0.91707202,0.0013072722,-7.9800275e-07
0.99234893,0.88267401,0.00099518366,-5.8844961e-07
0.99368864,0.84018829,0.00069193105,-4.4078485e-07
0.99502842,0.77950594,0.00049658256,-2.9910963e-07
0.99636828,0.64957896,0.00046835554,-1.4066362e-07
0.99770821,0.37799137,9.3200422e-05,-3.5542668e-09
0.99904822,0.11126913,-0.00014637048,3.2624411e-08
