gen,minFit,best_run_id,pop_size,tsize,msize,pmut,ponec,ptwoc,pinv,pblo,pgswap,piswap,seed
1,6.051238982096533,00003,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
3,1.8557962146203097,00017,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
8,1.6192138023902776,00037,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
33,1.609533411153146,00140,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
41,1.508753432399595,00169,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
63,1.4349814286920313,00257,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
100,1.4349814286920313,00257,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
