y,R_0,R_1,R_2,R_3,R_4,R_5
0.46425561,1.3240865e-07,-7.9719609e-10,2.9920666e-13,1.3227238e-07,-1.4356873e-11,2.5214792e-10
0.46528938,1.0634438e-05,-5.7005445e-07,1.402003e-10,1.0834558e-05,-4.262438e-10,2.0653679e-08
0.46632318,0.00011263362,-1.9996676e-05,5.1805589e-09,0.00013329489,-9.7020114e-10,2.540971e-07
0.46735698,0.00040873738,-0.00015159687,4.8992939e-08,0.00069265435,1.829268e-08,1.3203917e-06
0.46839078,0.0007712091,-0.00048644792,1.8295466e-07,0.0019891903,1.1546258e-07,3.7919496e-06
0.46942457,0.0011776336,-0.00096968585,3.7487673e-07,0.0038650769,3.1494929e-07,7.3679109e-06
0.47101601,0.0016982479,-0.0014636991,5.3655619e-07,0.0058314898,5.8602017e-07,1.111644e-05
0.47281396,0.0021639844,-0.0018634707,6.4047334e-07,0.0074411014,8.515712e-07,1.4184807e-05
0.47484513,0.0024834878,-0.0021402643,7.0396502e-07,0.0085490984,1.0370027e-06,1.6296958e-05
0.47714851,0.0026846786,-0.0023183125,7.3871673e-07,0.0092538082,1.1298263e-06,1.764033e-05
0.47975279,0.0027984216,-0.0024240733,7.5199268e-07,0.0096630653,1.1446523e-06,1.8420488e-05
0.48269484,0.0028487191,-0.0024770352,7.4753989e-07,0.0098578588,1.1158556e-06,1.8791819e-05
0.48601845,0.0028519511,-0.002490705,7.2275412e-07,0.0098931443,1.0809702e-06,1.8859083e-05
0.48978821,0.0028177484,-0.0024728402,6.758731e-07,0.0098005691,1.0644921e-06,1.8682609e-05
0.49404761,0.0027511796,-0.0024276636,6.0506869e-07,0.0095954291,1.0792843e-06,1.8291555e-05
0.49886586,0.0026439952,-0.0023487598,5.0080859e-07,0.0092484654,1.1360183e-06,1.7630146e-05
0.50616369,0.0024768095,-0.0022183897,3.5666438e-07,0.0086927843,1.2454714e-06,1.6570863e-05
0.51399898,0.0022544357,-0.0020383183,1.8123293e-07,0.0079409971,1.3882738e-06,1.5137747e-05
0.5224069,0.0019926161,-0.0018198803,-3.5642338e-09,0.0070463731,1.5425471e-06,1.3432346e-05
0.53143126,0.0016981895,-0.0015705365,-1.9443942e-07,0.0060355543,1.6511761e-06,1.1505444e-05
0.54111804,0.0013933858,-0.0013154024,-3.7843034e-07,0.0049858646,1.6347197e-06,9.5044436e-06
0.55151567,0.0012102453,-0.0010486056,-4.3451982e-07,0.003922831,1.2554581e-06,7.4780062e-06
0.56267527,0.0011947482,-0.00076568084,-4.021816e-07,0.0028991654,7.1919108e-07,5.526615e-06
0.57465094,0.0012272347,-0.0005079653,-3.5748384e-07,0.002075483,2.5629915e-07,3.9564474e-06
0.58750012,0.0012669716,-0.00028780936,-2.2538972e-07,0.001530514,-2.6378508e-07,2.9175851e-06
0.60128389,0.001313643,-8.6925968e-05,-2.2158837e-08,0.0012416416,-7.5090369e-07,2.3669139e-06
0.61606776,0.0013445222,0.00010703182,2.5700855e-07,0.0011476464,-1.1661108e-06,2.187733e-06
0.6319255,0.0013422533,0.0002923971,5.9104056e-07,0.0011882728,-1.4394717e-06,2.2651782e-06
0.64892737,0.0013063916,0.00046201739,9.1537977e-07,0.0013190142,-1.5882123e-06,2.5144076e-06
0.66715583,0.0012475115,0.00061315842,1.187844e-06,0.0015085053,-1.6629571e-06,2.8756305e-06
0.68669492,0.0011818352,0.00073983162,1.1744626e-06,0.0017324556,-1.816869e-06,3.3025419e-06
0.7076354,0.0011457197,0.00082599442,8.8242004e-07,0.0019584417,-2.0681022e-06,3.7333343e-06
0.73007484,0.0011521342,0.00088049123,7.820979e-07,0.0021723982,-2.0790815e-06,4.1411948e-06
0.75252214,0.0011771198,0.00093042623,8.8448178e-07,0.0023870363,-1.8220444e-06,4.5503547e-06
0.77348502,0.0012093216,0.00098285943,9.4023008e-07,0.0026139832,-1.5149028e-06,4.9829785e-06
0.79306022,0.0012497253,0.0010396265,9.7090142e-07,0.0028664925,-1.1810042e-06,5.4643315e-06
0.81133883,0.001302859,0.0011048841,9.8669425e-07,0.0031581451,-8.3990028e-07,6.0203023e-06
0.82840634,0.0013743095,0.0011832226,9.8833102e-07,0.003499919,-5.0190858e-07,6.6718184e-06
0.84434284,0.0014685049,0.0012783559,9.8217484e-07,0.0038998902,-1.8635337e-07,7.4342747e-06
0.85922308,0.0015877908,0.0013926655,9.749432e-07,0.0043625927,9.0969851e-08,8.3163142e-06
0.87311703,0.0017314723,0.0015261481,9.6678919e-07,0.0048863942,3.1370961e-07,9.3148254e-06
0.88608998,0.0018942971,0.0016747776,9.5119033e-07,0.0054582761,4.6308349e-07,1.0404991e-05
0.89820295,0.0020668579,0.0018306647,9.2193215e-07,0.0060534384,5.3291807e-07,1.1539536e-05
0.9095129,0.0022388158,0.001984941,8.7855868e-07,0.0066434176,5.3707491e-07,1.26642e-05
0.92007303,0.002401619,0.0021302553,8.2400242e-07,0.0072039153,4.9798927e-07,1.3732665e-05
0.92993301,0.002548967,0.0022611694,7.6164427e-07,0.0077166555,4.372416e-07,1.471009e-05
0.93913924,0.0026764437,0.0023738235,6.9487796e-07,0.0081685539,3.7360927e-07,1.5571534e-05
0.94773503,0.0027806577,0.0024654582,6.2638995e-07,0.0085486836,3.208497e-07,1.6296167e-05
0.95576083,0.002857697,0.0025326956,5.5830898e-07,0.0088439248,2.8623871e-07,1.6858979e-05
0.96325441,0.0028998091,0.0025684766,4.9719218e-07,0.0090250936,2.7269081e-07,1.7204337e-05
0.96821323,0.0029096548,0.0025754921,4.4858171e-07,0.0090964266,2.7909174e-07,1.7340317e-05
0.97260235,0.0028960411,0.0025618411,4.0394188e-07,0.0090884738,2.904917e-07,1.7325157e-05
