0.4000 0.1994 0.8006 1.2161 0.2037 1.2483 0.5430 0.0927 
0.4000 0.2094 0.7906 1.2142 0.1930 1.2086 0.5781 0.0901 
0.4000 0.2194 0.7806 1.2122 0.1828 1.1979 0.6001 0.0880 
0.4000 0.2295 0.7705 1.2105 0.1735 1.2144 0.6227 0.0870 
0.4000 0.2395 0.7605 1.2088 0.1655 1.2281 0.6411 0.0874 
0.4000 0.2495 0.7505 1.2072 0.1574 1.2452 0.6582 0.0896 
0.4000 0.2595 0.7405 1.2055 0.1493 1.2734 0.6732 0.0938 
0.4000 0.2696 0.7304 1.2036 0.1417 1.3054 0.6859 0.1001 
0.4000 0.2796 0.7204 1.2019 0.1349 1.3446 0.7012 0.1087 
0.4000 0.2896 0.7104 1.1998 0.1288 1.3707 0.7223 0.1192 
0.4000 0.2997 0.7003 1.1970 0.1225 1.3892 0.7372 0.1312 
0.4000 0.3097 0.6903 1.1943 0.1172 1.4097 0.7456 0.1440 
0.4000 0.3197 0.6803 1.1916 0.1126 1.4438 0.7575 0.1577 
0.4000 0.3297 0.6703 1.1884 0.1077 1.4874 0.7711 0.1722 
0.4000 0.3398 0.6602 1.1853 0.1028 1.5230 0.7808 0.1872 
0.4000 0.3498 0.6502 1.1823 0.0976 1.5674 0.7952 0.2019 
0.4000 0.3598 0.6402 1.1800 0.0934 1.6173 0.8139 0.2155 
0.4000 0.3699 0.6301 1.1782 0.0902 1.6712 0.8297 0.2274 
0.4000 0.3799 0.6201 1.1759 0.0871 1.7189 0.8420 0.2380 
0.4000 0.3899 0.6101 1.1734 0.0845 1.7491 0.8582 0.2478 
0.4000 0.3999 0.6001 1.1710 0.0819 1.7920 0.8749 0.2576 
0.4000 0.4100 0.5900 1.1686 0.0792 1.8394 0.8885 0.2677 
0.4000 0.4200 0.5800 1.1664 0.0770 1.8794 0.8977 0.2782 
0.4000 0.4300 0.5700 1.1638 0.0749 1.9320 0.9100 0.2892 
0.4000 0.4400 0.5600 1.1612 0.0724 1.9715 0.9249 0.3003 
0.4000 0.4501 0.5499 1.1580 0.0694 2.0045 0.9307 0.3111 
0.4000 0.4601 0.5399 1.1539 0.0657 2.0479 0.9425 0.3215 
0.4000 0.4701 0.5299 1.1502 0.0622 2.0825 0.9561 0.3317 
0.4000 0.4802 0.5198 1.1470 0.0601 2.1189 0.9698 0.3421 
0.4000 0.4902 0.5098 1.1442 0.0589 2.1654 0.9853 0.3531 
0.4000 0.5002 0.4998 1.1412 0.0567 2.2151 1.0017 0.3646 
0.4000 0.5102 0.4898 1.1383 0.0540 2.2561 1.0152 0.3764 
0.4000 0.5203 0.4797 1.1357 0.0525 2.3050 1.0287 0.3882 
0.4000 0.5303 0.4697 1.1334 0.0517 2.3566 1.0392 0.3999 
0.4000 0.5403 0.4597 1.1307 0.0498 2.3950 1.0460 0.4117 
0.4000 0.5504 0.4496 1.1276 0.0473 2.4564 1.0589 0.4235 
0.4000 0.5604 0.4396 1.1246 0.0458 2.5138 1.0760 0.4353 
0.4000 0.5704 0.4296 1.1210 0.0450 2.5641 1.0963 0.4472 
0.4000 0.5804 0.4196 1.1174 0.0439 2.6161 1.1115 0.4592 
0.4000 0.5905 0.4095 1.1144 0.0418 2.6627 1.1140 0.4716 
0.4000 0.6005 0.3995 1.1104 0.0394 2.7165 1.1252 0.4838 
0.4000 0.6105 0.3895 1.1062 0.0381 2.7713 1.1435 0.4954 
0.4000 0.6205 0.3795 1.1022 0.0369 2.8207 1.1505 0.5058 
0.4000 0.6306 0.3694 1.0979 0.0355 2.8760 1.1615 0.5154 
0.4000 0.6406 0.3594 1.0935 0.0342 2.9374 1.1786 0.5247 
0.4000 0.6506 0.3494 1.0896 0.0330 2.9957 1.1946 0.5341 
0.4000 0.6607 0.3393 1.0855 0.0323 3.0515 1.2033 0.5437 
0.4000 0.6707 0.3293 1.0816 0.0314 3.1111 1.2141 0.5533 
