4.6700 0.3534 0.6466 1.0712 0.0010 12.8915 1.2321 -0.4082 
4.6700 0.3635 0.6365 1.1568 0.0025 10.0666 1.1411 -0.3304 
4.6700 0.3735 0.6265 1.2260 0.0054 6.1741 0.9600 -0.2327 
4.6700 0.3836 0.6164 1.2646 0.0067 3.5907 0.7727 -0.1237 
4.6700 0.3937 0.6063 1.2851 0.0066 1.9784 0.6420 -0.0196 
4.6700 0.4037 0.5963 1.2905 0.0062 1.5596 0.5946 0.0694 
4.6700 0.4138 0.5862 1.2911 0.0067 1.3688 0.5809 0.1333 
4.6700 0.4238 0.5762 1.2889 0.0076 1.3274 0.5959 0.1784 
4.6700 0.4339 0.5661 1.2857 0.0081 1.3441 0.6259 0.2115 
4.6700 0.4439 0.5561 1.2825 0.0082 1.3716 0.6550 0.2375 
4.6700 0.4540 0.5460 1.2799 0.0079 1.4061 0.6855 0.2599 
4.6700 0.4640 0.5360 1.2769 0.0070 1.4466 0.7116 0.2805 
4.6700 0.4741 0.5259 1.2734 0.0060 1.4978 0.7258 0.3007 
4.6700 0.4841 0.5159 1.2698 0.0053 1.5537 0.7513 0.3211 
4.6700 0.4942 0.5058 1.2660 0.0049 1.6066 0.7870 0.3415 
4.6700 0.5043 0.4957 1.2622 0.0047 1.6641 0.8102 0.3609 
4.6700 0.5143 0.4857 1.2586 0.0048 1.7139 0.8253 0.3785 
4.6700 0.5244 0.4756 1.2556 0.0056 1.7618 0.8396 0.3944 
4.6700 0.5344 0.4656 1.2526 0.0059 1.8207 0.8543 0.4090 
4.6700 0.5445 0.4555 1.2487 0.0051 1.8765 0.8736 0.4232 
4.6700 0.5545 0.4455 1.2446 0.0048 1.9372 0.8875 0.4372 
4.6700 0.5646 0.4354 1.2407 0.0044 1.9869 0.9001 0.4512 
4.6700 0.5746 0.4254 1.2365 0.0035 2.0269 0.9217 0.4648 
4.6700 0.5847 0.4153 1.2320 0.0034 2.0777 0.9370 0.4779 
4.6700 0.5947 0.4053 1.2276 0.0032 2.1157 0.9478 0.4905 
4.6700 0.6048 0.3952 1.2230 0.0022 2.1579 0.9634 0.5032 
4.6700 0.6148 0.3852 1.2191 0.0017 2.2155 0.9781 0.5161 
4.6700 0.6249 0.3751 1.2153 0.0013 2.2704 0.9909 0.5293 
4.6700 0.6350 0.3650 1.2111 0.0010 2.3191 1.0027 0.5427 
4.6700 0.6450 0.3550 1.2078 0.0010 2.3705 1.0184 0.5558 
4.6700 0.6551 0.3449 1.2051 0.0014 2.4287 1.0329 0.5681 
4.6700 0.6651 0.3349 1.2021 0.0016 2.4806 1.0387 0.5795 
4.6700 0.6752 0.3248 1.1986 0.0007 2.5278 1.0463 0.5901 
4.6700 0.6852 0.3148 1.1945 0.0004 2.5886 1.0562 0.6008 
4.6700 0.6953 0.3047 1.1902 0.0015 2.6638 1.0683 0.6117 
4.6700 0.7053 0.2947 1.1860 0.0019 2.7353 1.0840 0.6226 
4.6700 0.7154 0.2846 1.1813 0.0006 2.7946 1.1004 0.6329 
4.6700 0.7254 0.2746 1.1765 -0.0001 2.8345 1.1063 0.6423 
4.6700 0.7355 0.2645 1.1719 0.0008 2.8846 1.1061 0.6510 
4.6700 0.7456 0.2544 1.1674 0.0018 2.9494 1.1123 0.6592 
4.6700 0.7556 0.2444 1.1622 0.0015 3.0131 1.1221 0.6671 
4.6700 0.7657 0.2343 1.1561 0.0004 3.1017 1.1308 0.6748 
4.6700 0.7757 0.2243 1.1510 -0.0000 3.1794 1.1407 0.6829 
4.6700 0.7858 0.2142 1.1450 -0.0003 3.2380 1.1607 0.6916 
4.6700 0.7958 0.2042 1.1381 -0.0001 3.3051 1.1684 0.7012 
4.6700 0.8059 0.1941 1.1315 0.0003 3.3837 1.1679 0.7116 
4.6700 0.8159 0.1841 1.1249 -0.0003 3.4868 1.1780 0.7228 
4.6700 0.8260 0.1740 1.1188 -0.0011 3.5789 1.1872 0.7341 
4.6700 0.8360 0.1640 1.1125 -0.0015 3.6717 1.1891 0.7444 
4.6700 0.8461 0.1539 1.1056 -0.0013 3.7623 1.1923 0.7528 
4.6700 0.8561 0.1439 1.0979 -0.0012 3.8435 1.2026 0.7597 
4.6700 0.8662 0.1338 1.0894 -0.0014 3.9328 1.2049 0.7663 
4.6700 0.8763 0.1237 1.0814 -0.0012 4.0439 1.2035 0.7740 
4.6700 0.8863 0.1137 1.0722 -0.0004 4.2298 1.2164 0.7839 
4.6700 0.8964 0.1036 1.0631 0.0003 4.4402 1.2363 0.7966 
4.6700 0.9064 0.0936 1.0529 0.0010 4.6605 1.2514 0.8122 
4.6700 0.9165 0.0835 1.0394 0.0015 4.9126 1.2597 0.8309 
4.6700 0.9265 0.0735 1.0238 0.0014 5.1984 1.2644 0.8522 
4.6700 0.9366 0.0634 1.0045 0.0003 5.7086 1.2854 0.8735 
4.6700 0.9466 0.0534 0.9812 0.0007 6.2473 1.3114 0.8849 
4.6700 0.9567 0.0433 0.9508 0.0021 6.7674 1.3502 0.8830 
4.6700 0.9667 0.0333 0.9109 0.0011 7.4410 1.3669 0.8618 
4.6700 0.9768 0.0232 0.8599 0.0012 8.2894 1.3004 0.8244 
4.6700 0.9869 0.0131 0.8061 0.0015 11.9940 1.4075 0.7788 
