y,R_0,R_1,R_2,R_3,R_4,R_5
0.35249154,0.00011171655,-5.578529e-07,1.6051926e-09,0.0001109201,-2.7130267e-07,2.1144454e-07
0.35360686,0.0094150882,-0.00022287448,4.6846795e-07,0.0084071026,-2.2742032e-05,1.6026274e-05
0.35472235,0.053811463,-0.0016482922,2.0096831e-07,0.041908007,-7.5493611e-05,7.988831e-05
0.35583784,0.10587761,-0.0035194094,-3.0102354e-06,0.077700157,-9.6494182e-05,0.00014811809
0.3569532,0.12600652,-0.0042439519,-6.8717228e-06,0.090423627,-7.0119442e-05,0.00017237257
0.35806826,0.12683508,-0.004277985,-9.0747332e-06,0.090758873,-2.9958225e-05,0.00017301164
0.35978394,0.11396391,-0.003949597,-1.0704753e-05,0.082058191,2.0811591e-05,0.00015642572
0.36172044,0.089274508,-0.00311726,-1.1565906e-05,0.066479793,6.6300412e-05,0.00012672896
0.36390496,0.061665186,-0.002072263,-1.0225139e-05,0.049140171,8.6492075e-05,9.3674823e-05
0.36636744,0.038830619,-0.0011621078,-6.9051565e-06,0.033850634,6.7812669e-05,6.4528716e-05
0.36920096,0.024603018,-0.00051373647,-4.0998575e-06,0.023378683,2.0326741e-05,4.4566268e-05
0.37241849,0.018213575,-8.4645344e-05,-2.9183839e-06,0.018269828,-1.7182028e-05,3.4827369e-05
0.37604389,0.016091288,0.00020426744,-2.2598929e-06,0.016549749,-3.0454932e-05,3.1548422e-05
0.38012778,0.015377388,0.00039176048,-1.5310724e-06,0.016164772,-3.0022066e-05,3.0814548e-05
0.3848144,0.014926927,0.00051053672,-1.0429508e-06,0.016163998,-2.5319817e-05,3.0813072e-05
0.39013318,0.014407676,0.00064084577,-1.0061186e-06,0.016288126,-2.0029347e-05,3.1049695e-05
0.3981915,0.013768291,0.00085415706,-1.1277026e-06,0.01647826,-1.4232908e-05,3.1412143e-05
0.4069278,0.013197892,0.0011232631,-2.0313489e-07,0.016570937,-7.51471e-06,3.1588812e-05
0.41637918,0.012883092,0.0013296549,7.5939e-07,0.01638624,-2.9577446e-06,3.1236728e-05
0.42657236,0.012754985,0.0014457265,8.6591151e-07,0.01606369,-1.6513097e-06,3.0621858e-05
0.43759831,0.012695939,0.0015301477,6.7382589e-07,0.015827237,-1.0282559e-06,3.0171113e-05
0.44956884,0.012704543,0.0016001325,3.2255818e-07,0.015697888,-4.6782466e-07,2.9924538e-05
0.46091241,0.012777086,0.0016644811,9.8462215e-08,0.015660296,-2.5378475e-06,2.9852877e-05
0.46250335,0.012787312,0.0016733965,3.9609052e-08,0.015654612,-6.1670868e-08,2.9842042e-05
