4.17 	0.4913 	0 	-1.3031836e+24 	-1.000689e+22 	-1.281465e+23
4.27 	0.4913 	0 	-1.2072292e+24 	-9.9673335e+21 	-1.3541546e+23
4.37 	0.4913 	-1.7347235e-18 	-1.0884209e+24 	-1.1485068e+22 	-1.4254002e+23
4.47 	0.4913 	-3.469447e-18 	-9.2323657e+23 	-1.8677817e+22 	-1.4947755e+23
4.57 	0.4913 	-4.3368087e-18 	-7.3746783e+23 	-2.8360969e+22 	-1.5616594e+23
4.67 	0.4913 	-5.2041704e-18 	-5.7319025e+23 	-3.303606e+22 	-1.6303175e+23
4.77 	0.4913 	-5.2041704e-18 	-4.3960274e+23 	-3.2175603e+22 	-1.7049073e+23
4.87 	0.4913 	-6.0715322e-18 	-3.2243235e+23 	-2.8844694e+22 	-1.7831913e+23
4.97 	0.4913 	-4.3368087e-18 	-2.1733314e+23 	-2.5621504e+22 	-1.8624982e+23
5.07 	0.5013 	-2.6020852e-18 	-6.6129959e+22 	-1.4644657e+22 	-1.4898489e+22
5.17 	0.5013 	-8.6736174e-19 	-2.4555465e+22 	-3.7357229e+21 	-1.5027518e+22
5.27 	0.5013 	2.6020852e-18 	-5.5237292e+20 	1.4423101e+22 	-1.4825326e+22
5.37 	0.5013 	8.6736174e-19 	-3.5607768e+22 	2.5174859e+22 	-1.4386489e+22
5.47 	0.5013 	1.7347235e-18 	-1.9469266e+23 	9.4806772e+21 	-1.2925889e+22
