y,U_0,U_1,U_2
0.47094657,0,0,0
0.47199306,0,0,0
0.47303955,0,0,0
0.47408605,0,0,0
0.47513255,0,0,0
0.47617905,0,0,0
0.47779011,0,0,0
0.47961034,0,0,0
0.48166691,0,0,0
0.48399207,0,0,0
0.48661951,0,0,0
0.48958808,0,0,0
0.49294209,0,0,0
0.49673431,0,0,0
0.50101906,0,0,0
0.50586135,0,0,0
0.51318244,0,0,0
0.52102774,0,0,0
0.52943398,0,0,0
0.53844165,0,0,0
0.54809393,0,0,0
0.55843692,0,0,0
0.56951986,0,0,0
0.58139538,0,0,0
0.59411973,0,0,0
0.60775309,0,0,0
0.62235991,0,0,0
0.63800985,0,0,0
0.65477595,0,0,0
0.6727377,0,0,0
0.69197944,0,0,0
0.71259162,0,0,0
0.73467115,0,0,0
0.75675235,0,0,0
0.77736927,0,0,0
0.79661863,0,0,0
0.81459095,0,0,0
0.83137083,0,0,0
0.84703734,0,0,0
0.86166431,0,0,0
0.8753207,0,0,0
0.8880709,0,0,0
0.89997503,0,0,0
0.91108924,0,0,0
0.92146594,0,0,0
0.93115407,0,0,0
0.94019932,0,0,0
0.94864434,0,0,0
0.95652897,0,0,0
0.9638904,0,0,0
0.96876157,0,0,0
0.973073,0,0,0
0.97688899,0,0,0
0.98026648,0,0,0
0.98325586,0,0,0
0.98590172,0,0,0
0.98824354,0,0,0
0.99031626,0,0,0
0.9921508,0,0,0
0.99377454,0,0,0
0.99482927,0,0,0
0.99588401,0,0,0
0.99693875,0,0,0
0.99799348,0,0,0
0.99904822,0,0,0
