y,U_0,U_1,U_2
0,0.4792556,-3.2616964e-14,2.9749055e-18
0.0018936681,0.47932124,-0.00024714545,6.9744071e-08
0.0037873169,0.47956489,-0.00047190003,1.4810219e-07
0.0056809463,0.47999942,-0.000687953,2.3449431e-07
0.0075745563,0.4806005,-0.00091236587,3.3576989e-07
0.009468147,0.48148175,-0.0011684318,4.6163422e-07
0.012383229,0.48288074,-0.0014967012,6.5315315e-07
0.015676724,0.48491467,-0.0018852086,9.0755321e-07
0.01939775,0.48764985,-0.0023188559,1.2303879e-06
0.023624551,0.49124325,-0.0028028811,1.6395246e-06
0.028405551,0.49586752,-0.0033407744,2.1553442e-06
0.033807156,0.50171874,-0.0039353634,2.8015446e-06
0.039909912,0.50904214,-0.0045905739,3.6077402e-06
0.046844284,0.51812934,-0.0053115731,4.6129933e-06
0.054681138,0.52930416,-0.0060996287,5.8580867e-06
0.063552733,0.54437694,-0.0070352162,7.4725257e-06
0.077006536,0.56540995,-0.0081536101,9.8793871e-06
0.091471169,0.59149988,-0.0093110237,1.2753327e-05
0.10701136,0.62154221,-0.010410352,1.5984468e-05
0.12371264,0.65579307,-0.01141599,1.9494116e-05
0.14166424,0.69446685,-0.0122765,2.3162446e-05
0.16095956,0.73763344,-0.012939494,2.6834446e-05
0.1816967,0.78505719,-0.013352058,2.6510463e-05
0.20397903,0.83596521,-0.013483523,2.4956455e-05
0.22791576,0.88883672,-0.01335042,2.3209991e-05
0.25362262,0.94145177,-0.013015149,2.1366993e-05
0.28122354,0.99138817,-0.012550059,1.9387918e-05
0.31086059,1.0367023,-0.012005131,1.7244963e-05
0.34266234,1.0762557,-0.011401893,1.4993677e-05
0.37678523,1.1095333,-0.010739951,1.2737995e-05
0.41338486,1.1362333,-0.010001724,1.0589809e-05
0.45262944,1.1559573,-0.0091618927,8.633538e-06
0.49469942,1.167913,-0.0082435314,6.9187397e-06
0.53679502,1.1715903,-0.0073313702,5.5627785e-06
0.57611257,1.1683526,-0.0064414044,4.5728192e-06
0.61282963,1.1605391,-0.0055594376,3.8340026e-06
0.64711489,1.1498494,-0.0047303201,3.2688842e-06
0.67912763,1.1371201,-0.0039706698,2.8300206e-06
0.70901759,1.1226972,-0.0032634999,2.4760048e-06
0.73692479,1.1067319,-0.0025994509,2.1774172e-06
0.76298055,1.0892997,-0.0019761774,1.9152482e-06
0.78730749,1.0704435,-0.0013946493,1.6770336e-06
0.81002023,1.0501928,-0.00085827729,1.4545538e-06
0.83122583,1.0285726,-0.00037272036,1.242791e-06
0.85102428,1.0056095,5.5509305e-05,1.0391601e-06
0.86950894,0.98133291,0.00041732702,8.4317906e-07
0.88676698,0.95577256,0.00070825587,6.56082e-07
0.90287979,0.92893808,0.00091038768,4.8088177e-07
0.91792338,0.90078655,0.0010321022,3.2135011e-07
0.93196869,0.87320779,0.0010733783,1.9167508e-07
0.94126269,0.849173,0.0010330361,1.0255849e-07
0.94948871,0.82745999,0.00095900109,4.1816332e-08
0.95676945,0.80587633,0.00086609543,-1.6890996e-09
0.96321355,0.78404939,0.00075397491,-3.0699859e-08
0.96891715,0.76145778,0.00063705392,-4.7621949e-08
0.97396534,0.73734718,0.00051275939,-5.5066336e-08
0.97843343,0.71060109,0.00042069488,-5.5134558e-08
0.98238808,0.67941506,0.00021203505,-5.0849021e-08
0.98588829,0.64077468,-1.9094891e-05,-4.3291359e-08
0.98898629,0.59179614,-0.00015622147,-3.0840348e-08
0.99099868,0.53126563,0.00037541332,-1.9602057e-08
0.99301106,0.44392689,0.0011551275,-2.2728526e-08
0.99502345,0.31458632,3.2492456e-05,-9.0150466e-09
0.99703584,0.1593945,-0.00085710206,8.6306581e-09
0.99904822,0.045349511,-0.00026563541,3.2959087e-09
