y,U_0,U_1,U_2
0.47095585,0.90240991,0.006654605,-5.7204333e-09
0.47200922,1.3532972,0.0030547966,-5.3173847e-09
0.4730626,1.0554911,-0.0022746629,-3.4567839e-09
0.47411598,1.1220913,0.00080364196,-7.4347971e-09
0.47516935,1.1085486,-0.00010548857,-8.872487e-09
0.47622273,1.1126679,6.6725593e-05,-1.1265931e-08
0.47784436,1.1136542,-5.78459e-05,-1.4104495e-08
0.47967654,1.1164925,2.608568e-05,-1.7672334e-08
0.48174659,1.1194247,7.354638e-08,-2.1647198e-08
0.48408539,1.1229842,1.4336223e-05,-2.6193371e-08
0.48672785,1.1270797,1.0486873e-05,-3.1350411e-08
0.48971337,1.1317852,1.4853784e-05,-3.7223512e-08
0.49308651,1.1371317,1.6453291e-05,-4.3905127e-08
0.49689759,1.1431618,1.9764968e-05,-5.1509739e-08
0.50120346,1.1499158,2.2899124e-05,-6.0162881e-08
0.50606837,1.1581407,2.7057397e-05,-7.0933822e-08
0.51342034,1.1683557,3.2306299e-05,-8.4817061e-08
0.52129485,1.1796353,3.8414498e-05,-1.0081068e-07
0.52972905,1.1913258,4.4935506e-05,-1.1795826e-07
0.53876271,1.2035227,5.191444e-05,-1.3627868e-07
0.54843845,1.2163303,5.9342339e-05,-1.5577753e-07
0.55880189,1.2298544,6.7217625e-05,-1.7643504e-07
0.56990192,1.244202,7.5517929e-05,-1.9819624e-07
0.58179089,1.2594775,8.4203513e-05,-2.2095351e-07
0.59452487,1.2757752,9.3204963e-05,-2.4452313e-07
0.60816393,1.2931667,0.00010241243,-2.6861068e-07
0.62277239,1.3116801,0.00011165777,-2.9276051e-07
0.63841915,1.3312681,0.00012069002,-3.1628118e-07
0.65517801,1.3517632,0.00012913886,-3.3813676e-07
0.67312802,1.3728127,0.00013645784,-3.5678121e-07
0.69235383,1.3937885,0.00014183682,-3.6991112e-07
0.71294613,1.4136572,0.0001440871,-3.7407386e-07
0.73500203,1.4305522,0.00014170086,-3.6458826e-07
0.75705795,1.4419857,0.00013370267,-3.3789354e-07
0.77765025,1.4465315,0.00012072851,-2.9509768e-07
0.79687607,1.4440897,0.00010416236,-2.3981769e-07
0.81482608,1.4344435,8.4669278e-05,-1.7487188e-07
0.83158495,1.4169889,6.3047924e-05,-1.0382714e-07
0.84723171,1.3923519,4.1675692e-05,-3.431378e-08
0.86184017,1.3632039,2.3468076e-05,2.4492876e-08
0.87547923,1.3326873,9.9719954e-06,6.7675131e-08
0.88821321,1.3030413,9.6689895e-07,9.514035e-08
0.90010218,1.2754746,-4.5511361e-06,1.0942795e-07
0.9112022,1.2504361,-7.5335112e-06,1.1378032e-07
0.92156564,1.2279488,-8.766496e-06,1.1116564e-07
0.93124137,1.2078153,-8.8545985e-06,1.0399318e-07
0.94027503,1.1897394,-8.2442513e-06,9.4087816e-08
0.94870922,1.1733933,-7.2639083e-06,8.2766253e-08
0.95658373,1.1584571,-6.1033531e-06,7.0931482e-08
0.9639357,1.1455532,-5.0519148e-06,5.9979266e-08
0.96880061,1.1355009,-4.1491475e-06,5.118608e-08
0.97310648,1.1273769,-3.5949333e-06,4.4000738e-08
0.97691756,1.120188,-2.6896949e-06,3.7628264e-08
0.9802907,1.1138362,-2.9340802e-06,3.1995027e-08
0.98327623,1.1082411,-8.6485061e-07,2.7028622e-08
0.98591868,1.1033495,-5.0098781e-06,2.2639119e-08
0.98825749,1.0990749,5.0403363e-06,1.8785436e-08
0.99032753,1.095496,-1.603629e-05,1.5324922e-08
0.99215971,1.0920882,4.8044891e-05,1.2382619e-08
0.99378134,1.0905856,-5.0088189e-05,9.7722656e-09
0.99483472,1.0861644,8.3322496e-05,8.2012485e-09
0.99588809,1.0989985,-0.0006215176,5.9231152e-09
0.99694147,1.0338058,0.0017880859,6.1317914e-09
0.99799485,1.3241003,-0.0024135824,-3.0519435e-09
0.99904822,0.96945797,-0.0057485911,-8.2783237e-09
