gen,minFit,best_run_id,pop_size,tsize,msize,pmut,ponec,ptwoc,pinv,pblo,pgswap,piswap,seed
1,0.9674010508832193,00003,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
3,0.5211662593223855,00017,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
7,0.5193177614406452,00034,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
9,0.51930507819299,00041,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
15,0.5193177614406452,00034,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
32,0.5180977728150884,00134,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
36,0.5177902404496623,00149,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
40,0.512402005442072,00165,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
100,0.512402005442072,00165,8,3,4,0.9,0.75,0.45,0.0,0.0,0.0,0.0,0
