-0.1 	0.0099 	-4.5739779e-20 	0.94957149 	0.011045544 	0.00036142381
-5.9305859e-17 	0.1385 	-3.0357661e-18 	0.90963895 	0.26149354 	-0.00029566504
0.1 	0.1811 	-3.0357661e-18 	1.0196514 	0.38201302 	-0.00023093707
0.2 	0.214 	-8.6736174e-19 	1.1169006 	0.38711946 	-0.00019615446
0.3 	0.2333 	-3.9031278e-18 	1.1768562 	0.37854991 	-6.7566319e-05
0.4 	0.2651 	-6.0715322e-18 	1.2099513 	0.32934264 	-0.00076655333
0.5 	0.2921 	-7.0202091e-18 	1.232768 	0.28989735 	-2.3992138e-05
0.6 	0.3156 	-2.2985086e-17 	1.2466414 	0.25892974 	-0.00044340547
0.7 	0.3364 	-2.6020852e-17 	1.2570317 	0.23265219 	-0.00025188262
0.8 	0.3548 	-2.1033522e-17 	1.2647668 	0.21029896 	2.9801636e-08
0.9 	0.3714 	-1.3010426e-17 	1.2695439 	0.19077214 	-0.000186887
1 	0.3863 	-2.0816682e-17 	1.2722716 	0.17331877 	-0.00034653911
1.1 	0.3998 	-2.4286129e-17 	1.2748417 	0.15762915 	-0.00038445518
4.17 	0.4913 	0 	1.1953435 	0.00033433154 	8.9259107e-07
4.27 	0.4913 	0 	1.1933033 	0.00031843719 	8.2303301e-07
4.37 	0.4913 	-1.7347235e-18 	1.1913634 	0.00030353198 	7.589926e-07
4.47 	0.4913 	-3.469447e-18 	1.1895171 	0.00028952933 	6.9988813e-07
4.57 	0.4913 	-4.3368087e-18 	1.1877584 	0.00027635471 	6.4523297e-07
4.67 	0.4913 	-5.2041704e-18 	1.1860818 	0.00026394271 	5.9461154e-07
4.77 	0.4913 	-5.2041704e-18 	1.1844823 	0.00025223505 	5.4766372e-07
4.87 	0.4913 	-6.0715322e-18 	1.1829553 	0.00024117947 	5.0407358e-07
4.97 	0.4913 	-4.3368087e-18 	1.1814968 	0.00023072885 	4.635613e-07
5.07 	0.5013 	-2.6020852e-18 	1.2467276 	0.00036094207 	-1.5598811e-07
5.17 	0.5013 	-8.6736174e-19 	1.2452583 	0.00034556003 	-1.5354332e-07
5.27 	0.5013 	2.6020852e-18 	1.2438518 	0.0003309937 	-1.510558e-07
5.37 	0.5013 	8.6736174e-19 	1.2425048 	0.00031718767 	-1.4853196e-07
5.47 	0.5013 	1.7347235e-18 	1.2412141 	0.0003040918 	-1.4597725e-07
8.6667 	0.4961 	1.994932e-17 	1.1887063 	7.577515e-05 	-2.6687532e-08
8.9167 	0.4961 	2.0816682e-17 	1.1876633 	6.988126e-05 	7.1557358e-08
9.1667 	0.4961 	2.2117724e-17 	1.186971 	6.3753356e-05 	-2.3752938e-08
9.4167 	0.4961 	1.6479873e-17 	1.1861245 	5.5350515e-05 	3.9024532e-08
9.6667 	0.4961 	1.3010426e-17 	1.1855918 	3.6818628e-05 	-6.6756529e-08
9.9167 	0.4961 	1.2143064e-17 	1.1852836 	-5.7939275e-06 	2.6918712e-10
10.1667 	0.4961 	1.1275703e-17 	1.1862998 	-0.00053161152 	-5.9044335e-06
10.4167 	0.4961 	1.5612511e-17 	1.190964 	-0.0036349362 	-4.2452978e-06
10.6667 	0.4961 	1.3877788e-17 	1.2027663 	-0.012970153 	-4.1513595e-07
10.9167 	0.4961 	1.4528309e-17 	1.2246723 	-0.032371065 	1.0194816e-07
11.1667 	0.4856 	2.1684043e-17 	1.2098779 	-0.064516244 	4.013618e-06
11.4167 	0.4646 	2.6888214e-17 	1.1671817 	-0.10980364 	-0.00026248852
11.6667 	0.4226 	1.6479873e-17 	1.0377007 	-0.16055348 	-2.4759856e-05
11.9167 	0.3701 	2.1250363e-17 	0.89344685 	-0.20330382 	-1.6552562e-05
12.1667 	0.2966 	2.1141942e-17 	0.6926209 	-0.20804837 	-0.0001476332
12.4167 	0.1811 	2.1684043e-17 	0.30834985 	-0.12282765 	-1.0578912e-05
12.6667 	0.0236 	1.2739376e-17 	0.10071863 	-0.024841234 	3.0633807e-06
12.9167 	0.0236 	1.3457659e-17 	0.39371127 	-0.010343303 	7.6725064e-05
13.1667 	0.0236 	1.3444107e-17 	0.52818233 	-0.0046873072 	4.6850291e-06
13.4167 	0.0236 	1.3498317e-17 	0.60523279 	-0.0030464185 	6.6034857e-06
13.6667 	0.0236 	1.3444107e-17 	0.65959125 	-0.0022765406 	1.3494024e-06
13.9167 	0.0236 	1.3444107e-17 	0.70193987 	-0.0018483311 	1.9392844e-06
14.1667 	0.0236 	1.3715157e-17 	0.7373216 	-0.0015699618 	5.412462e-07
14.4167 	0.0236 	1.3552527e-17 	0.767798 	-0.0013706818 	8.8677645e-07
14.6667 	0.0236 	1.3227267e-17 	0.794686 	-0.0012144065 	3.2208889e-07
14.9167 	0.0236 	1.3606737e-17 	0.81863268 	-0.0010871147 	5.0849763e-07
15.1667 	0.0236 	1.3715157e-17 	0.84017194 	-0.00097892785 	2.2824443e-07
15.4167 	0.0236 	1.3633842e-17 	0.85962519 	-0.00088647145 	3.1078291e-07
15.6667 	0.0236 	1.3715157e-17 	0.87729017 	-0.00080544578 	1.7277753e-07
15.9167 	0.0236 	1.3769368e-17 	0.89338081 	-0.00073494391 	1.8816267e-07
16.1667 	0.0236 	1.4365679e-17 	0.90808972 	-0.00067225998 	1.3472701e-07
16.4167 	0.0236 	1.4148838e-17 	0.92157782 	-0.00061723274 	1.0755436e-07
