0.2974940496 	-0.01075854015 	-0.002337931048 	1.016041028e-06 	0.0596213557 	0.01295720888 	-5.53684795e-06 	323.6341184 	70.27014886 	-0.03054578269
0.2977032251 	0 	0 	0 	0.1848621999 	0.04006072651 	-1.90515887e-05 	0 	0 	0
0.2979124097 	0 	0 	0 	0.368287874 	0.07969142271 	-3.919620202e-05 	0 	0 	0
0.2981216023 	0 	0 	0 	0.5491249118 	0.1187702654 	-6.027962305e-05 	0 	0 	0
0.2983308017 	0 	0 	0 	0.7244230023 	0.1567155171 	-8.179824741e-05 	0 	0 	0
0.2985400069 	0 	0 	0 	0.8897873663 	0.1925484498 	-0.0001029674952 	0 	0 	0
0.2987492165 	0 	0 	0 	1.041400085 	0.225324401 	-0.0001232269494 	0 	0 	0
0.2989584294 	0 	0 	0 	1.177648472 	0.2546872427 	-0.0001422723288 	0 	0 	0
0.2991676445 	0 	0 	0 	1.299041108 	0.2807464085 	-0.0001603273833 	0 	0 	0
0.2993768607 	0 	0 	0 	1.407229953 	0.3039175707 	-0.0001778549733 	0 	0 	0
0.2995860767 	0 	0 	0 	1.504060711 	0.3247170523 	-0.0001946820586 	0 	0 	0
0.2997952915 	0 	0 	0 	1.591108373 	0.3434117388 	-0.0002108022437 	0 	0 	0
0.3000045038 	0 	0 	0 	1.669665515 	0.3602260764 	-0.0002264315254 	0 	0 	0
0.3002137125 	0 	0 	0 	1.740832383 	0.3754337955 	-0.0002415850626 	0 	0 	0
0.3004229164 	0 	0 	0 	1.805639639 	0.3892595608 	-0.0002563523613 	0 	0 	0
0.3006321145 	0 	0 	0 	1.865102029 	0.4019229856 	-0.0002708619134 	0 	0 	0
0.3008413056 	0 	0 	0 	1.920083759 	0.4136112876 	-0.000285189701 	0 	0 	0
0.3010504885 	0 	0 	0 	1.971207578 	0.4244598095 	-0.0002993617416 	0 	0 	0
0.3012596621 	0 	0 	0 	2.018937629 	0.4345696666 	-0.0003133953208 	0 	0 	0
0.3014688252 	0 	0 	0 	2.063656715 	0.4440242356 	-0.0003273020407 	0 	0 	0
0.3016779767 	0 	0 	0 	2.105689387 	0.4528941263 	-0.0003410892065 	0 	0 	0
0.3018871155 	0 	0 	0 	2.145313077 	0.4612396602 	-0.0003547604336 	0 	0 	0
0.3020962405 	0 	0 	0 	2.182765812 	0.4691125595 	-0.0003683161686 	0 	0 	0
0.3023053504 	0 	0 	0 	2.218252373 	0.4765572887 	-0.0003817542377 	0 	0 	0
0.3025144442 	0 	0 	0 	2.251949399 	0.4836121683 	-0.0003950704034 	0 	0 	0
0.3027235208 	0 	0 	0 	2.284009631 	0.4903103017 	-0.0004082587332 	0 	0 	0
0.3029325789 	0 	0 	0 	2.314565384 	0.4966803278 	-0.0004141839369 	0 	0 	0
0.3031416175 	0 	0 	0 	2.343731188 	0.5027469932 	-0.000410883667 	0 	0 	0
0.3033506355 	0 	0 	0 	2.371605341 	0.5085314951 	-0.000407085658 	0 	0 	0
0.3035596318 	0 	0 	0 	2.398270048 	0.5140514302 	-0.0004027889008 	0 	0 	0
0.3037686051 	0 	0 	0 	2.427251605 	0.5200378702 	-0.0003984009255 	0 	0 	0
0.3040932534 	0 	0 	0 	2.461444976 	0.5270663749 	-0.0003893809562 	0 	0 	0
0.3044239396 	0 	0 	0 	2.496975113 	0.5343369084 	-0.0003792267213 	0 	0 	0
0.3047607701 	0 	0 	0 	2.530473987 	0.5411472863 	-0.0003675364046 	0 	0 	0
0.3051038528 	0 	0 	0 	2.561831053 	0.5474701641 	-0.000354352504 	0 	0 	0
0.3054532974 	0 	0 	0 	2.590917839 	0.5532744366 	-0.0003397387341 	0 	0 	0
0.3058092146 	0 	0 	0 	2.617594762 	0.5585290889 	-0.0003238953923 	0 	0 	0
0.306171717 	0 	0 	0 	2.641733089 	0.5632087792 	-0.0003068527412 	0 	0 	0
0.3065409184 	0 	0 	0 	2.663289641 	0.5672816459 	-0.0002889557026 	0 	0 	0
0.306916934 	0 	0 	0 	2.682413573 	0.5707701381 	-0.0002714580984 	0 	0 	0
