y,R_0,R_1,R_2,R_3,R_4,R_5
0.47095585,5.8818852e-07,-8.2526898e-09,-5.824913e-11,5.8709842e-07,3.4344224e-09,1.1191728e-09
0.47200922,4.7807274e-05,-5.9482333e-06,-4.1821095e-08,4.7849441e-05,2.841329e-07,9.1214334e-08
0.4730626,0.00053460534,-0.00020193569,-1.3103124e-06,0.00054646558,3.1948371e-06,1.0417153e-06
0.47411598,0.0021274782,-0.00096468839,-5.0898008e-06,0.0021954737,1.1345357e-05,4.1851831e-06
0.47516935,0.0045019409,-0.0021104657,-9.324979e-06,0.0046581105,2.0583138e-05,8.8796532e-06
0.47622273,0.0068687437,-0.0032212063,-1.2265929e-05,0.0071092487,2.7100051e-05,1.3552204e-05
0.47784436,0.0088855624,-0.0041751398,-1.4263664e-05,0.009193252,3.1797376e-05,1.7524893e-05
0.47967654,0.010330848,-0.0048763255,-1.551029e-05,0.01067813,3.5262936e-05,2.0355484e-05
0.48174659,0.011184613,-0.0053600369,-1.5914633e-05,0.011548517,3.7968614e-05,2.2014683e-05
0.48408539,0.011434404,-0.0057412725,-1.4892372e-05,0.011794404,3.9436236e-05,2.2483412e-05
0.48672785,0.010972216,-0.0058907051,-1.5314523e-05,0.011291401,4.0360539e-05,2.1524548e-05
0.48971337,0.0086796335,-0.004728971,-2.3212473e-05,0.0088973467,4.7291696e-05,1.6960816e-05
0.49308651,0.0042203458,-0.0022528554,-2.0578278e-05,0.0043099713,4.0373237e-05,8.2160032e-06
0.49689759,0.00090753498,-0.0005134107,-8.3149934e-06,0.00092329983,1.7542311e-05,1.7600661e-06
0.50120346,9.9214738e-05,-6.0720066e-05,-2.6229772e-06,0.00010008146,4.0398256e-06,1.9078307e-07
0.50606837,2.671184e-06,-1.6736318e-08,-6.1922626e-10,2.6657462e-06,6.2703071e-08,5.0816532e-09
0.51342034,1.7304108e-07,-8.7565871e-12,-3.7703829e-13,1.7271161e-07,6.8491326e-09,3.2923634e-10
0.52129485,3.3505768e-08,2.7717879e-13,1.1674243e-14,3.344202e-08,1.2844569e-09,6.3749784e-11
0.52972905,1.3205825e-11,1.7549358e-16,7.2362975e-18,1.3180701e-11,4.8520559e-13,2.5126079e-14
0.53876271,2.828733e-12,1.0130121e-16,4.0769425e-18,2.823352e-12,9.648546e-14,5.3820935e-15
0.54843845,7.6808883e-13,8.3222189e-17,3.3084991e-18,7.6662844e-13,2.6533329e-14,1.4614069e-15
0.55880189,1.5091711e-13,5.7102743e-17,2.0337954e-18,1.5063072e-13,4.6512596e-15,2.8714401e-16
0.56990192,5.9641174e-14,9.6144683e-17,7.4464653e-19,5.9528837e-14,4.7434117e-16,1.1347851e-16
0.58179089,2.8289188e-13,1.7523137e-15,3.1667589e-17,2.8237857e-13,3.5050568e-15,5.3829204e-16
0.59452487,6.0826405e-13,5.8432948e-15,1.4726404e-16,6.0719965e-13,1.2030575e-14,1.1574913e-15
0.60816393,2.3532069e-12,3.0610483e-14,3.8658014e-16,2.3492642e-12,2.0905448e-14,4.4783504e-15
0.62277239,4.3346172e-11,6.5917436e-13,-1.1189472e-15,4.3276019e-11,-1.3703075e-13,8.249612e-14
0.63841915,8.1970987e-10,1.458915e-11,-4.9507443e-14,8.1845199e-10,-3.6293611e-12,1.560197e-12
0.65517801,1.9643883e-08,4.1377802e-10,-6.6059345e-13,1.9615759e-08,-4.6925526e-11,3.7393089e-11
0.67312802,3.6093518e-07,8.9929378e-09,-4.4837305e-11,3.6049056e-07,-1.9658175e-09,6.871952e-10
0.69235383,4.5745005e-05,1.5160102e-06,-6.5637249e-10,4.5695695e-05,-4.5965239e-08,8.7108696e-08
0.71294613,0.00089713165,4.3592729e-05,6.1897386e-08,0.0008960674,7.3383433e-07,1.7081535e-06
0.73500203,0.0037790927,0.00032588912,6.311103e-07,0.0037744679,4.3638406e-06,7.1951849e-06
0.75705795,0.0075413712,0.00095141356,1.3462663e-06,0.0075371382,9.2389827e-06,1.436788e-05
0.77765025,0.010114913,0.0015254084,1.7527323e-06,0.010123849,1.2747364e-05,1.9298871e-05
0.79687607,0.011425568,0.0017993215,2.2220615e-06,0.011453625,1.5374766e-05,2.1833793e-05
0.81482608,0.011891181,0.0019180634,2.7726695e-06,0.01192794,1.7230034e-05,2.2737969e-05
0.83158495,0.011787047,0.0020536147,3.2698702e-06,0.011820174,1.78225e-05,2.2532537e-05
0.84723171,0.011486618,0.0023501374,3.5778352e-06,0.011518904,1.6932786e-05,2.1958233e-05
0.86184017,0.01130902,0.0027970068,3.5631675e-06,0.011355351,1.4790815e-05,2.1646454e-05
0.87547923,0.011524796,0.0033404141,3.2306888e-06,0.011598175,1.1866346e-05,2.2109344e-05
0.88821321,0.012458198,0.0039189883,2.6928414e-06,0.012555297,8.6020997e-06,2.3933886e-05
0.90010218,0.014481935,0.0044698445,2.0683015e-06,0.01458271,5.5038796e-06,2.7798699e-05
0.9112022,0.017731089,0.0049748577,1.5056886e-06,0.017813241,2.9706411e-06,3.3956988e-05
0.92156564,0.021905904,0.0054914681,1.0865628e-06,0.021960045,9.4117129e-07,4.1861949e-05
0.93124137,0.026314528,0.0060322056,8.6005934e-07,0.026344613,-5.1140921e-07,5.0220155e-05
0.94027503,0.030290993,0.006590681,8.1620821e-07,0.030308392,-1.2357883e-06,5.7776219e-05
