-0.1 	0.0099 	-4.5739779e-20 	0.94789054 	0.011500014 	0.00036167601
-5.9305859e-17 	0.1385 	-3.0357661e-18 	0.91638377 	0.26312437 	-0.00029682405
0.1 	0.1811 	-3.0357661e-18 	1.0252359 	0.38452624 	-0.00023093566
0.2 	0.214 	-8.6736174e-19 	1.122229 	0.38845159 	-0.00019859762
0.3 	0.2333 	-3.9031278e-18 	1.1954337 	0.38477951 	-0.00010577949
0.4 	0.2651 	-6.0715322e-18 	1.2379164 	0.33792708 	-0.0007366713
0.5 	0.2921 	-7.0202091e-18 	1.2693229 	0.30016579 	-5.6213309e-05
0.6 	0.3156 	-2.2985086e-17 	1.2914081 	0.27006539 	-0.00043103409
0.7 	0.3364 	-2.6020852e-17 	1.3098404 	0.24436832 	-0.00024615585
0.8 	0.3548 	-2.1033522e-17 	1.3265891 	0.22259266 	-5.2240308e-06
0.9 	0.3714 	-1.3010426e-17 	1.3409322 	0.2034982 	-0.00018344842
1 	0.3863 	-2.0816682e-17 	1.3528077 	0.1862755 	-0.00034354589
1.1 	0.3998 	-2.4286129e-17 	1.3634858 	0.17057872 	-0.0003875597
